,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5155728651980484,7769143360,2025-04-15 16:23:35,喜欢舍友的观点，我本人工科研在读，参加很多招聘会确实歧视女性。但是很多工厂和企业已经成型，技术也很成熟（但是也不乏新公司比如锂电池类/光伏类/储能类）。我自己认为目前应该先鼓励女性进入权利结构摸清规则，后辈女性才有更多机会进入行业并打破规则（而且很多大型国有企业比如电网已经固化了）,来自江苏,5155730550164899,0,83,喜欢舍友的观点，我本人工科研在读，参加很多招聘会确实歧视女性。但是很多工厂和企业已经成型，技术也很成熟（但是也不乏新公司比如锂电池类/光伏类/储能类）。我自己认为目前应该先鼓励女性进入权利结构摸清规则，后辈女性才有更多机会进入行业并打破规则（而且很多大型国有企业比如电网已经固化了）,6329232058,P_HQ_,https://weibo.com/u/6329232058,在极致的占有欲中感受爱的存在💫,其他,f,26,411,1446,533,8,821,"1,362"
1,5155728651980484,7769143360,2025-04-15 16:37:28,联系就是你们都否定着规则呀，都是想要拿到话语权呀。只不过一个是从内否定，一个是外在批判。我觉得没有更对，重点是要一直保持这种意识，内外路径结合才能够实现更大的压力，只坚持其中一种也无法克服它本身的局限。具体到生活中的话，也真的需要结合个人优势，不同路径上的女孩子们团结努力,来自日本,5155734045593875,3,38,联系就是你们都否定着规则呀，都是想要拿到话语权呀。只不过一个是从内否定，一个是外在批判。我觉得没有更对，重点是要一直保持这种意识，内外路径结合才能够实现更大的压力，只坚持其中一种也无法克服它本身的局限。具体到生活中的话，也真的需要结合个人优势，不同路径上的女孩子们团结努力,3542209412,whiskeyonice_,https://weibo.com/u/3542209412,born to be alive,湖南 长沙,f,187,1405,11628,"2,336","1,028","1,684","5,048"
2,5155728651980484,7769143360,2025-04-15 17:18:40,作为在工科行业工作10年的女性，这行女性太少 但是在我接触到的屈指可数的同行女性，每一个都比在这行行业里碰到的同行男性专业能力更强，沟通能力更好，对工作的负责程度更高，而且女性细心 善于沟通的优秀品质简直就是超级闪光点，合作起来如沐春风。 但是遗憾的是同行业女性太少太少！,来自四川,5155744412602842,2,31,作为在工科行业工作10年的女性，这行女性太少 但是在我接触到的屈指可数的同行女性，每一个都比在这行行业里碰到的同行男性专业能力更强，沟通能力更好，对工作的负责程度更高，而且女性细心 善于沟通的优秀品质简直就是超级闪光点，合作起来如沐春风。 但是遗憾的是同行业女性太少太少！,2424002512,缓缓爱西瓜,https://weibo.com/u/2424002512,,四川 成都,f,94,181,24,2,0,6,8
3,5155728651980484,7769143360,2025-04-15 17:00:27,创业比争话语权还要难……就好比女人的现状是连饭都没吃饱，这种情况去玩高风险高回报的游戏不是找死吗…一个最简单的例子，女人说女权和男人说女权，现实中谁的影响力会更大传播的会更广？,来自日本,5155739829800862,0,27,创业比争话语权还要难……就好比女人的现状是连饭都没吃饱，这种情况去玩高风险高回报的游戏不是找死吗…一个最简单的例子，女人说女权和男人说女权，现实中谁的影响力会更大传播的会更广？,3240368444,只是喜欢温柔的玩法,https://weibo.com/u/3240368444,说着某女厌女，所以参与围剿“正确”的，我看您们也没多爱女啊？爱女更爱男是吧。讨厌她=要围剿她，什么小学生逻辑。真是被人卖了还帮人数钱的典型。,海外,f,77,293,2490,338,348,740,"1,426"
4,5155728651980484,7769143360,2025-04-15 16:42:46,这个不是一个二元问题，因为对于工科人来说，首先考虑的游戏规则不是男性建立的人际规则，应该是技术知识。观点1的创业开辟新赛道需要核心技术，观点2的成为企业高管需要对公司技术有非常全面的理解，技术知识是一切的基石。两位姑娘都很有想法，期待她们真正进入工作后会不会有新的感悟。,来自江苏,5155735377807408,0,17,这个不是一个二元问题，因为对于工科人来说，首先考虑的游戏规则不是男性建立的人际规则，应该是技术知识。观点1的创业开辟新赛道需要核心技术，观点2的成为企业高管需要对公司技术有非常全面的理解，技术知识是一切的基石。两位姑娘都很有想法，期待她们真正进入工作后会不会有新的感悟。,5640412237,喵星指挥塔,https://weibo.com/u/5640412237,女性即同胞，女性群体是命运共同体,其他,f,84,892,15323,"1,311","9,904","4,790","16,005"
5,5155728651980484,7769143360,2025-04-15 16:22:36,根据自己的特质选择不同的方向，然后和不同道路上的姐妹拉起手。,来自山东,5155730302963614,0,13,根据自己的特质选择不同的方向，然后和不同道路上的姐妹拉起手。,6199418937,古登堡星河璀璨,https://weibo.com/u/6199418937,古登堡星河璀璨,其他,f,6,161,3852,123,197,67,387
6,5155728651980484,7769143360,2025-04-15 18:15:38,其实现实是哪种能落实就做哪种,来自江苏,5155758750303166,0,7,其实现实是哪种能落实就做哪种,5662694758,_與我銀河漫游_戒糖版,https://weibo.com/u/5662694758,She is fierce | 镇魂,江苏,f,234,633,11466,"4,804","4,010","10,961","19,775"
7,5155728651980484,7769143360,2025-04-15 16:59:53,"别说规则这些把，最简单最明了的现状就是，你专业水平领先一众成果和能力非常劣等的♂，你想进入一些行业领先的单位或公司，你根本进不去，不是想不想的问题，改变的前提也是建立在你能进入这些行业啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江苏,5155739686145708,0,5,别说规则这些把，最简单最明了的现状就是，你专业水平领先一众成果和能力非常劣等的♂，你想进入一些行业领先的单位或公司，你根本进不去，不是想不想的问题，改变的前提也是建立在你能进入这些行业啊[允悲],2516140204,杨枝甘露桃桃茶,https://weibo.com/u/2516140204,,安徽,f,53,71,6990,596,194,"2,378","3,168"
8,5155728651980484,7769143360,2025-04-15 16:52:39,我支持2 我觉得如果没人在工科的话很难对这个行业产生什么影响 就这样烂下去,来自广东,5155737865293031,0,5,我支持2 我觉得如果没人在工科的话很难对这个行业产生什么影响 就这样烂下去,7848297995,-Everlene-,https://weibo.com/u/7848297995,就这样,其他,f,37,1016,961,744,4,"1,513","2,261"
9,5155728651980484,7769143360,2025-04-15 20:11:51,今日割五城，明日割十城，然后得一夕安寝。起视四境，而秦兵又至矣。然则诸侯之地有限，暴秦之欲无厌，奉之弥繁，侵之愈急。故不战而强弱胜负已判矣。至于颠覆，理固宜然。古人云：“以地事秦，犹抱薪救火，薪不尽，火不灭。” 从业都困难还怎么创业，会被人当成🐷宰的。,来自北京,5155787996664654,0,2,今日割五城，明日割十城，然后得一夕安寝。起视四境，而秦兵又至矣。然则诸侯之地有限，暴秦之欲无厌，奉之弥繁，侵之愈急。故不战而强弱胜负已判矣。至于颠覆，理固宜然。古人云：“以地事秦，犹抱薪救火，薪不尽，火不灭。” 从业都困难还怎么创业，会被人当成🐷宰的。,5662746980,用户97568528268,https://weibo.com/u/5662746980,,其他,m,0,286,1473,0,17,27,44
10,5155728651980484,7769143360,2025-04-15 16:28:44,其实这个在各个行业都有，相对来说工科男性比例大。从自身发展规划选择目前能占优势的，起点高的。没有哪种观点对不对，我只知道技术专业强的确实能说的上话，再懂点人情世故。我说的可能太浅，但要结合实际和自身，我们一直在单打独斗，被结构稀释，能做的不多，但可以从自己或者找到伙伴一点一点,来自河南,5155731846728429,0,3,其实这个在各个行业都有，相对来说工科男性比例大。从自身发展规划选择目前能占优势的，起点高的。没有哪种观点对不对，我只知道技术专业强的确实能说的上话，再懂点人情世故。我说的可能太浅，但要结合实际和自身，我们一直在单打独斗，被结构稀释，能做的不多，但可以从自己或者找到伙伴一点一点,7214408703,FiveAndDime,https://weibo.com/u/7214408703,喜欢辛辣发言的人,其他,f,27,124,549,203,6,181,390
11,5155728651980484,7769143360,2025-04-15 18:18:34,希望有越来越多站在高处，但实际上确实还有很长的路要走，姐妹们辛苦了,来自浙江,5155759487980328,0,2,希望有越来越多站在高处，但实际上确实还有很长的路要走，姐妹们辛苦了,1821244645,0520汪汪碎碎冰,https://weibo.com/u/1821244645,人生天地间,上海 浦东新区,m,697,159,2375,"1,104",199,697,"2,000"
12,5155728651980484,7769143360,2025-04-15 17:24:21,只是选择了不同的方法去做题，但是目的是一样的,来自江西,5155745842598400,0,3,只是选择了不同的方法去做题，但是目的是一样的,6740739097,鱼鱼又做错了什么,https://weibo.com/u/6740739097,,其他,m,74,746,526,17,125,14,156
13,5155728651980484,7769143360,2025-04-17 23:55:28,"共同发力<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />就应该既要又要",来自河南,5156569046059489,0,0,共同发力[抱抱][抱抱][抱抱]就应该既要又要,5284092278,几号羊,https://weibo.com/u/5284092278,,其他,f,4,167,31,1,0,49,50
14,5155728651980484,7769143360,2025-04-17 19:57:17,工科有工科的规则，其他行业也有其他行业的规则。那些如今看来更加“女性友好”的行业，曾经也是许许多多女性顶着压力和歧视走过来的。根据自己的承压能力去选择吧，我觉得只要还没放弃、还在前行，就是在为改写规则贡献一份力。,来自法国,5156509105523512,0,0,工科有工科的规则，其他行业也有其他行业的规则。那些如今看来更加“女性友好”的行业，曾经也是许许多多女性顶着压力和歧视走过来的。根据自己的承压能力去选择吧，我觉得只要还没放弃、还在前行，就是在为改写规则贡献一份力。,7560006044,冰糖皂角米,https://weibo.com/u/7560006044,,其他,f,1,29,155,14,21,85,120
15,5155728651980484,7769143360,2025-04-15 16:31:03,"看到这个问题，想推荐姐妹们阅读行烟烟的新文《非赢游戏》，在含男量极高的建筑工地，手握资源的高女和动手干架的底层女性一起搞事情<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" />",来自湖北,5155732433666657,1,9,看到这个问题，想推荐姐妹们阅读行烟烟的新文《非赢游戏》，在含男量极高的建筑工地，手握资源的高女和动手干架的底层女性一起搞事情[抱一抱][抱一抱][抱一抱],5244985606,钨銣锌,https://weibo.com/u/5244985606,冲浪的号,湖北 武汉,f,178,745,3395,718,292,839,"1,849"
16,5155728651980484,7769143360,2025-04-15 22:35:54,我是工科专业，今年就要毕业了，已经拿到了两家offer，之前春招的时候有一家因为性别原因被拒，很多hr也会问我女生能接受出差吗，不过大多数面试都是问很正常的专业问题，感觉在上海这边校招没有那么大的歧视，不招的话大概率就是人满了而已，也有企业愿意去培养员工。不知道实际工作以后是什么样的,来自上海,5155824252224306,1,2,我是工科专业，今年就要毕业了，已经拿到了两家offer，之前春招的时候有一家因为性别原因被拒，很多hr也会问我女生能接受出差吗，不过大多数面试都是问很正常的专业问题，感觉在上海这边校招没有那么大的歧视，不招的话大概率就是人满了而已，也有企业愿意去培养员工。不知道实际工作以后是什么样的,6558911286,阳阿羊羊,https://weibo.com/u/6558911286,二次元女通讯录,其他,m,18,135,6992,188,211,430,829
17,5155728651980484,7769143360,2025-04-16 02:08:50,女性友好行业一般都是新兴产业或者夕阳产业，要么就是女性刚开始开创，要么是男人已经把红利吃完了，女人只能吃点尾巴，比如爱女文、女性影视综创作、女性互助等等，都是才刚刚开始的产业，这些产业虽然女性友好，但是很难给女人提供稳定的就业环境，再比如律师、美役类工作、老师等等都是夕阳产业了,来自北京,5155877834458572,2,3,女性友好行业一般都是新兴产业或者夕阳产业，要么就是女性刚开始开创，要么是男人已经把红利吃完了，女人只能吃点尾巴，比如爱女文、女性影视综创作、女性互助等等，都是才刚刚开始的产业，这些产业虽然女性友好，但是很难给女人提供稳定的就业环境，再比如律师、美役类工作、老师等等都是夕阳产业了,7972019809,_gokkl,https://weibo.com/u/7972019809,,其他,f,16,37,3,0,3,13,16
