,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5113348285268385,7737064984,2024-12-19 17:43:50,歐姐型態很不錯,来自新加坡,5113351368083247,2,21,歐姐型態很不錯,6693507820,泡_zZZ,https://weibo.com/u/6693507820,Olga Tokarczuk,海外,f,2066,557,3476,"8,423","12,009","29,612","50,044"
1,5113348285268385,7737064984,2024-12-19 17:33:45,矮子1真的来了,来自上海,5113348834197710,3,40,矮子1真的来了,7773926229,客利特卷,https://weibo.com/u/7773926229,,上海,f,3462,70,6316,"5,946","1,140","28,261","35,347"
2,5113348285268385,7737064984,2024-12-19 17:38:19,支持欧包养贵,来自湖北,5113349977411633,1,31,支持欧包养贵,6522453774,農味糖果呀,https://weibo.com/u/6522453774,I LISA YOU,湖北,f,563,478,2248,"3,677","1,387","3,994","9,058"
3,5113348285268385,7737064984,2024-12-19 17:35:28,边干边吃….,来自广东,5113349262543049,1,2,边干边吃….,6035104513,gl2estefy,https://weibo.com/u/6035104513,我好运,海外,f,2810,238,3938,"11,948","39,569","78,780","130,297"
4,5113348285268385,7737064984,2024-12-19 17:39:17,手机壳里的拍立得长什么样,来自湖南,5113350223302060,2,0,手机壳里的拍立得长什么样,7194900269,芥子呢巴拉巴拉,https://weibo.com/u/7194900269,,其他,f,13,202,568,169,9,877,"1,055"
5,5113348285268385,7737064984,2024-12-19 17:41:35,贵子的也是刚发的吗,来自辽宁,5113350801853950,1,0,贵子的也是刚发的吗,5754706038,新新人类飞上天,https://weibo.com/u/5754706038,,北京 海淀区,m,20,113,0,0,0,0,0
6,5113348285268385,7737064984,2024-12-19 17:55:19,"支持欧1<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />帅成这样",来自吉林,5113354255601743,0,5,支持欧1[舔屏]帅成这样,7444657149,筱桉an,https://weibo.com/u/7444657149,♡吒，惠利欧尼🌈,湖北 武汉,f,167,399,67,92,10,"1,670","1,772"
7,5113348285268385,7737064984,2024-12-19 18:20:37,"帅成这样必须是欧1，小馒头太0了<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",来自广东,5113360624653006,0,9,帅成这样必须是欧1，小馒头太0了[吃瓜],6011827053,Forecasts-,https://weibo.com/u/6011827053,及时行乐,广东,f,13114,566,17461,"16,951","366,069","36,198","419,218"
8,5113348285268385,7737064984,2024-12-19 18:00:41,哇，欧姐真的好1,来自北京,5113355607737439,0,3,哇，欧姐真的好1,6315071393,健康且长寿的磕CP,https://weibo.com/u/6315071393,学习不好，谢谢！,其他,f,5,282,450,103,7,528,638
9,5113348285268385,7737064984,2024-12-19 18:55:54,"她俩现实和剧里是相反的，野王不愧野<img alt=""[挤眼]"" title=""[挤眼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/43/2018new_jiyan_org.png"" />",来自陕西,5113369504516914,0,3,她俩现实和剧里是相反的，野王不愧野[挤眼],5246125397,山川流溪X,https://weibo.com/u/5246125397,人生，总不会因为一时的失意，而永久的失望，前面，路在，花香，依旧温暖,陕西 安康,f,21,10,231,0,0,39,39
10,5113348285268385,7737064984,2024-12-20 15:41:20,"原来欧真的适合演根龙<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",来自湖北,5113682925194935,0,1,原来欧真的适合演根龙[举手],5585584385,我又不会吃了你丶,https://weibo.com/u/5585584385,时间可以磨平一个人所有的勇敢,湖北 随州,f,21,68,0,0,0,0,0
11,5113348285268385,7737064984,2024-12-20 12:39:38,"真的感觉站错1了<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",来自陕西,5113637205705179,0,0,真的感觉站错1了[吃瓜],5690459281,Wow老王酱,https://weibo.com/u/5690459281,暮霭沉沉楚天阔,陕西,f,297,699,73,188,2,513,703
12,5113348285268385,7737064984,2024-12-19 19:23:42,"欧贵来了<img alt=""[干饭人]"" title=""[干饭人]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Foodie_org.png"" />我大吃特吃",来自江苏,5113376500617459,0,1,欧贵来了[干饭人]我大吃特吃,2745353730,撒欢晃悠,https://weibo.com/u/2745353730,人生何处不相逢,江苏 苏州,f,715,366,6213,"8,441","5,909","16,066","30,416"
13,5113348285268385,7737064984,2024-12-19 19:00:45,太般配了，各种意义上的般配,来自河北,5113370725057480,0,2,太般配了，各种意义上的般配,2607705445,取名字好麻烦随便好了,https://weibo.com/u/2607705445,人生天地间，忽如远行客。,浙江,f,98,702,5177,720,"5,640","2,025","8,385"
