,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,评论地点,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5117403679950746,5857296503,2024-12-30 22:06:17,"金融商海对弈，围猎笼中困兽。当理想与现实交锋，月亮和六便士能否兼得？《蔷薇风暴》爱奇艺、腾讯正在热播中，投资经理江一笛<a href=/n/高叶ChLoe usercard=""name=@高叶ChLoe"">@高叶ChLoe</a> 前来报到！ ",5117403682573574,0,0,金融商海对弈，围猎笼中困兽。当理想与现实交锋，月亮和六便士能否兼得？《蔷薇风暴》爱奇艺、腾讯正在热播中，投资经理江一笛@高叶ChLoe 前来报到！ http://t.cn/A6uxwwWT,,7795708418,蔷薇风暴官微,https://weibo.com/u/7795708418,《蔷薇风暴》官方微博,,北京,f,3646,35,469,"12,687","128,774","69,901","211,362"
1,5117403679950746,5857296503,2024-12-30 22:07:22,"哈哈哈哈哈哈哈哈哈还得是高叶啊啊啊<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" /><img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />演的太好了<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />",5117403954161052,0,1,哈哈哈哈哈哈哈哈哈还得是高叶啊啊啊[舔屏][舔屏]演的太好了[舔屏],来自四川,7817455822,直戳你的心尖,https://weibo.com/u/7817455822,娱乐博主,挖掘热点 合作私,其他,f,95530,171,7172,"185,154","211,975","2,013,475","2,410,604"
2,5117403679950746,5857296503,2024-12-30 22:09:10,"这就是他们的本色出演了呀<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",5117404406875702,0,2,这就是他们的本色出演了呀[doge],来自湖南,7881860510,卡布奇诺的小胖纸,https://weibo.com/u/7881860510,,运动就是力量,其他,m,790,457,13697,89,23,226,338
3,5117403679950746,5857296503,2024-12-30 22:08:55,姐姐能不能多拍剧啊？造福观众,5117404348154527,0,2,姐姐能不能多拍剧啊？造福观众,来自江苏,7917873051,春日捕月树野春泽,https://weibo.com/u/7917873051,,因为，约还没有赴，你还没有见着，事还没有成。所以，为之千千万万遍努力。,安徽 滁州,m,393,1281,10330,141,13,53,207
4,5117403679950746,5857296503,2024-12-30 22:08:40,"女性的职场打工人还是体现出来了<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",5117404279479869,0,2,女性的职场打工人还是体现出来了[笑cry],来自湖南,5787763820,树巷少年_最蔚藍的海,https://weibo.com/u/5787763820,,学生,海外 爱尔兰,m,387,526,3675,135,28,293,456
5,5117403679950746,5857296503,2024-12-30 22:09:34,高叶台词自然有梗，简直是嘴替本人,5117404508325183,0,1,高叶台词自然有梗，简直是嘴替本人,来自贵州,1921769484,ryrtutu,https://weibo.com/u/1921769484,,心里的风声从未有人听过,河北 唐山,f,548,1025,16021,301,106,129,536
6,5117403679950746,5857296503,2024-12-30 22:08:56,"不得不说，把这个演员演的很到位<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",5117404348942015,0,1,不得不说，把这个演员演的很到位[doge],来自湖南,5667489163,勇敢少年_冲,https://weibo.com/u/5667489163,,爱生活爱自己,其他,m,867,645,17022,,,,
7,5117403679950746,5857296503,2024-12-30 22:09:31,"肯定会让他有点不满意的<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",5117404496005636,0,1,肯定会让他有点不满意的[doge],来自湖南,7885951042,剑客之巅,https://weibo.com/u/7885951042,,乐观开朗,其他,m,292,412,11873,107,9,187,303
8,5117403679950746,5857296503,2024-12-30 22:09:06,江一笛拼事业那股劲，太让人共鸣了,5117404392720702,0,1,江一笛拼事业那股劲，太让人共鸣了,来自贵州,7856701750,我在跌跌撞撞地前进,https://weibo.com/u/7856701750,,希望你是风 自由且不被定义 无拘无束,贵州 贵阳,m,753,1082,10457,"1,191",29,381,"1,601"
9,5117403679950746,5857296503,2024-12-30 22:51:47,"<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",5117415131976227,0,0,[泪][泪][泪][泪],来自江苏,7499917354,二道二八杠,https://weibo.com/u/7499917354,,,江苏,f,2204,573,10429,"12,055","1,514","8,511","22,080"
10,5117403679950746,5857296503,2024-12-30 22:13:25,演的很好,5117405476423722,0,0,演的很好,来自四川,7495078185,你不喜欢吃鱼吗,https://weibo.com/u/7495078185,,他说少说话多做事,西藏 日喀则,f,1906,247,855,"6,888",19,"7,765","14,672"
11,5117403679950746,5857296503,2024-12-30 22:12:59,哈哈哈哈哈哈哈哈哈不错,5117405368687796,0,0,哈哈哈哈哈哈哈哈哈不错,来自四川,7821697472,朝耀予星河,https://weibo.com/u/7821697472,,,河北,f,191,107,885,"15,515","2,222","13,904","31,641"
12,5117403679950746,5857296503,2024-12-30 22:22:25,这个也算是本色出演了吧,5117407742396284,0,0,这个也算是本色出演了吧,来自四川,7930314517,请叫我兴帅,https://weibo.com/u/7930314517,,无用的知识增加了,四川,f,40,886,5155,38,1,15,54
