,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5106548619611367,5406347304,2024-11-30 23:23:13,说玩具的，我是女生，我从来没玩过娃娃，女生的玩具是娃娃难道不是因为很多女生喜欢娃娃吗？,来自安徽,5106551410917462,29,6,说玩具的，我是女生，我从来没玩过娃娃，女生的玩具是娃娃难道不是因为很多女生喜欢娃娃吗？,3537184551,不争论不休,https://weibo.com/u/3537184551,爱生活……,山东 济南,f,112,981,400,103,18,104,225
1,5106548619611367,5406347304,2024-11-30 23:32:48,做家务没有男女之分，没有规定做家务就是女性的义务，反而我更喜欢去做家务，也没有人规定女性一定要成为一名母亲，每个人都有属于自己的人生,来自广东,5106553818975707,10,37,做家务没有男女之分，没有规定做家务就是女性的义务，反而我更喜欢去做家务，也没有人规定女性一定要成为一名母亲，每个人都有属于自己的人生,6318709750,六加的秘密花园,https://weibo.com/u/6318709750,我真的特别特别好！,其他,m,91,61,475,843,37,809,"1,689"
2,5106548619611367,5406347304,2024-12-01 08:31:28,"评论区力证“女生玩娃娃是自己喜欢不是第一性引导”的人都没有看懂波伏娃到底在表达什么<img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />",来自江苏,5106689383333968,2,43,评论区力证“女生玩娃娃是自己喜欢不是第一性引导”的人都没有看懂波伏娃到底在表达什么[作揖],6994414652,_ReDaMancy_ys,https://weibo.com/u/6994414652,每天告诫自己三遍：不要和看不懂人话的生物沟通，浪费力气。,其他,f,80,682,12919,"1,144","4,439","1,910","7,493"
3,5106548619611367,5406347304,2024-11-30 23:15:07,妈妈，把我还给上帝，把你，还给你,来自山东,5106549367767906,0,44,妈妈，把我还给上帝，把你，还给你,7078796786,绝望嬷嬷不睡觉,https://weibo.com/u/7078796786,谁来关注一下主包？谁来溺爱一下？谁来？嗯？,山东,f,308,280,1124,596,71,"2,924","3,591"
4,5106548619611367,5406347304,2024-11-30 23:51:42,女生玩娃娃可以有各种各样的原因。可以是单纯地喜欢精致的娃娃，可是喜欢用精致小巧的首饰挂件装扮娃娃，也可以是把娃娃想象成自己，把自己打扮成各种风格的公主。但是把“玩娃娃”当成“模拟当妈妈”，就大大地限制了玩娃娃的初衷。为啥玩娃娃就是要照顾娃娃，把娃娃当成自己的孩子。,来自广西,5106558574265957,1,17,女生玩娃娃可以有各种各样的原因。可以是单纯地喜欢精致的娃娃，可是喜欢用精致小巧的首饰挂件装扮娃娃，也可以是把娃娃想象成自己，把自己打扮成各种风格的公主。但是把“玩娃娃”当成“模拟当妈妈”，就大大地限制了玩娃娃的初衷。为啥玩娃娃就是要照顾娃娃，把娃娃当成自己的孩子。,3990062418,肥妞和乖毛,https://weibo.com/u/3990062418,看起来很像小号的大号,其他,f,51,268,1414,51,87,226,364
5,5106548619611367,5406347304,2024-12-01 08:39:26,"如果女人不生不完整，那男人天残<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广东,5106691384019161,1,12,如果女人不生不完整，那男人天残[赞][doge],3169383140,夜猫咏叹调,https://weibo.com/u/3169383140,无小号！随性的一个博主，主磕cp，搞手工，喵 ₍˄·͈༝·͈˄*₎◞ ̑̑（偶尔转发抽奖，介意慎关，如果我点进你主页，可能就是好奇是不是同好啦～）,广东,f,146,565,1453,"2,513",236,"16,775","19,524"
6,5106548619611367,5406347304,2024-12-01 00:34:55,我是真的不喜欢娃娃，反倒我身边很多男性朋友喜欢一些养成类游戏。我个人的看法是这个东西其实因人而异，而且应该是5/5开的。即使在不同性别群体内也应该是55开，虽然我觉得我身边都很多元化，但是身边即世界确实不可取，大范围上应该达不到，归根结底，把一些性格取向强行和性别联系在一起是非科学的,来自天津,5106569454551610,1,8,我是真的不喜欢娃娃，反倒我身边很多男性朋友喜欢一些养成类游戏。我个人的看法是这个东西其实因人而异，而且应该是5/5开的。即使在不同性别群体内也应该是55开，虽然我觉得我身边都很多元化，但是身边即世界确实不可取，大范围上应该达不到，归根结底，把一些性格取向强行和性别联系在一起是非科学的,7684619525,葡萄爆炒红烧肉,https://weibo.com/u/7684619525,,甘肃 兰州,f,24,161,342,184,9,496,689
7,5106548619611367,5406347304,2024-12-01 07:29:13,我婆婆挺好的，帮我们接送孩子，做家务。我公公以前总对我精神pua ，发链接给我看啊，或者读给我听啊，我直接怼回去：爸，你什么道理都懂，就是不干活。爸你少看手机，多动手。爸，你要言传身教给我，要不以后我也拿手机读给孩子听。爸，你有看手机的空多陪陪孩子，你看孩子都不跟你亲近。,来自广西,5106673713416074,1,3,我婆婆挺好的，帮我们接送孩子，做家务。我公公以前总对我精神pua ，发链接给我看啊，或者读给我听啊，我直接怼回去：爸，你什么道理都懂，就是不干活。爸你少看手机，多动手。爸，你要言传身教给我，要不以后我也拿手机读给孩子听。爸，你有看手机的空多陪陪孩子，你看孩子都不跟你亲近。,5706200129,Carysky,https://weibo.com/u/5706200129,Everything will going to be okay.（我知道语法不对，但这是我妹妹给我写的，错就错吧）,广西 玉林,f,100,492,553,149,5,109,263
8,5106548619611367,5406347304,2024-12-01 09:52:07,我很不能理解的是有一些家务，比如叠被子吧，叠起来的目的是为了整洁吧？但是这个整洁并不是我追求的，我就喜欢乱在那里，那么这个家务我为什么要做？并且所谓整洁需要额外花费时间成本来做，并且只是一时的整洁，到了晚上还是要散开的，那么为什么要一天天的做？西西弗斯吗？,来自浙江,5106709674593934,0,3,我很不能理解的是有一些家务，比如叠被子吧，叠起来的目的是为了整洁吧？但是这个整洁并不是我追求的，我就喜欢乱在那里，那么这个家务我为什么要做？并且所谓整洁需要额外花费时间成本来做，并且只是一时的整洁，到了晚上还是要散开的，那么为什么要一天天的做？西西弗斯吗？,3886660708,送钩酒暖,https://weibo.com/u/3886660708,冷圈爱好者,浙江 杭州,f,499,422,27138,"2,776","113,279","5,440","121,495"
9,5106548619611367,5406347304,2024-12-04 14:12:05,"我小时候玩过一个小孩洋娃娃，喜欢给她做衣服然后编故事演，现在还记得就礼盒里面的黄色反光布料做过旗袍，我还绣珠子上去<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />其他就都是毛绒小动物玩偶了🤔",来自四川,5107862260942904,1,0,我小时候玩过一个小孩洋娃娃，喜欢给她做衣服然后编故事演，现在还记得就礼盒里面的黄色反光布料做过旗袍，我还绣珠子上去[允悲][允悲]其他就都是毛绒小动物玩偶了🤔,7818456508,蓝莓小冰棒ya,https://weibo.com/u/7818456508,^O^,四川,f,29,61,108,164,15,707,886
