,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5067996130705836,6626867192,2024-08-16 14:01:44,宝 不要美化回去的路 多少人一辈子走不出去只能呆在小地方 一线城市更多机会啊,来自四川,5067996991328273,0,244,宝 不要美化回去的路 多少人一辈子走不出去只能呆在小地方 一线城市更多机会啊,5559025713,莫问其妙,https://weibo.com/u/5559025713,差不多,其他,f,309,295,14117,"6,014","4,290","29,313","39,617"
1,5067996130705836,6626867192,2024-08-16 14:11:02,我干日企猎头的，你这几个岗位我最建议你的是日企甲方财务岗，并且要往课长级别奔（资历年龄基本符合）并且找个前景好一点的行业（汽车类尽量不要了）这个比较符合你求安稳平静生活，但是大概率要用日语，就看你到底对日语有多抵触了。（个人觉得日本人还挺好忽悠的不过也看人吧）,来自天津,5067999331751666,11,94,我干日企猎头的，你这几个岗位我最建议你的是日企甲方财务岗，并且要往课长级别奔（资历年龄基本符合）并且找个前景好一点的行业（汽车类尽量不要了）这个比较符合你求安稳平静生活，但是大概率要用日语，就看你到底对日语有多抵触了。（个人觉得日本人还挺好忽悠的不过也看人吧）,1741229601,任天喵,https://weibo.com/u/1741229601,一个财迷精的自我修养,天津 河西区,f,640,1117,20179,"14,163","40,315","2,764","57,242"
2,5067996130705836,6626867192,2024-08-16 14:12:30,别回，退一万步，现在的地方找不到，回去了老家能找到吗？你结婚生子能忍受降低要求？,来自广东,5067999704515503,0,86,别回，退一万步，现在的地方找不到，回去了老家能找到吗？你结婚生子能忍受降低要求？,7838666166,巅气黒兰2号,https://weibo.com/u/7838666166,中年普永信秃顶大叔,其他,m,2,38,81,1,0,3,4
3,5067996130705836,6626867192,2024-08-16 14:27:49,"这么优秀的财务也焦虑吗？<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自云南,5068003554892342,0,56,这么优秀的财务也焦虑吗？[笑cry],1914694127,苏夏晗neko,https://weibo.com/u/1914694127,95后，定居昆明，在职备战公考，财会卷王专业，现第8年，分享碎碎念日常,云南 昆明,f,642,363,1549,"2,596",79,"1,793","4,468"
4,5067996130705836,6626867192,2024-08-16 14:32:14,小城市你找对象更难，优质的早就没了,来自河南,5068004664810128,0,33,小城市你找对象更难，优质的早就没了,3284827542,维我命熙,https://weibo.com/u/3284827542,颜狗一只。,海外 其他,m,301,862,22112,"1,572","3,700","8,073","13,345"
5,5067996130705836,6626867192,2024-08-16 14:09:27,好优秀 姐妹的资历进税务肯定很香 如果不是很抵抗体制内，反正都最后一年了耽误不了什么时间，可以备考一下税务？但觉得是不是还要考虑一下收入差距能不能接受，感觉姐妹现在工资应该不低,来自四川,5067998930930680,1,21,好优秀 姐妹的资历进税务肯定很香 如果不是很抵抗体制内，反正都最后一年了耽误不了什么时间，可以备考一下税务？但觉得是不是还要考虑一下收入差距能不能接受，感觉姐妹现在工资应该不低,2680110653,UMayjuuump,https://weibo.com/u/2680110653,无法成为野兽,其他,f,448,322,4593,"3,852","1,531","4,237","9,620"
6,5067996130705836,6626867192,2024-08-17 22:04:58,姐姐，你的人生一直在升级打怪，却感觉没什么突破，你不觉得是这个职业带给你的吗…………还有哪个职业需要这么高强度的考证，占用你下班本应该发展爱好、社交的时间………最后的回报也就那么回事，你还想着继续考，其实如果你是在觉得孤单可以继续考别的，但是财务就这个吊样…………,来自山东,5068480989111236,8,13,姐姐，你的人生一直在升级打怪，却感觉没什么突破，你不觉得是这个职业带给你的吗…………还有哪个职业需要这么高强度的考证，占用你下班本应该发展爱好、社交的时间………最后的回报也就那么回事，你还想着继续考，其实如果你是在觉得孤单可以继续考别的，但是财务就这个吊样…………,1789774491,octopus_jkzykl,https://weibo.com/u/1789774491,镇魂（没看过）|我有精神病。随时又会被禁，不咋回关，好友圈请双向。,其他,f,1529,279,16924,"9,852","2,551","4,237","16,640"
7,5067996130705836,6626867192,2024-08-16 14:15:30,去二线城市啊，世界不是只有北上广深和老家。我也是财务，老家中部小城市，去年北京换苏州，整体通勤和压力小很多，前几年在北京只想着升职加薪，现在早九晚六周末就是出去玩,来自江苏,5068000453462270,2,14,去二线城市啊，世界不是只有北上广深和老家。我也是财务，老家中部小城市，去年北京换苏州，整体通勤和压力小很多，前几年在北京只想着升职加薪，现在早九晚六周末就是出去玩,2810606045,飞雪滚狮儿,https://weibo.com/u/2810606045,爱咋咋地,北京,f,340,138,14625,"5,502","48,659","7,986","62,147"
8,5067996130705836,6626867192,2024-08-16 16:13:29,曾经回老家就业一阵子（西北），还是要看老家城市。本来以为回老家是个避风港，实际上工作环境非常窒息（还是事业单位），父母距离拉近以后也产生了矛盾。只能说孤独可能是个常态，还是想想自己怎么调解。,来自江苏,5068030147824544,4,8,曾经回老家就业一阵子（西北），还是要看老家城市。本来以为回老家是个避风港，实际上工作环境非常窒息（还是事业单位），父母距离拉近以后也产生了矛盾。只能说孤独可能是个常态，还是想想自己怎么调解。,2770655122,补蛋白,https://weibo.com/u/2770655122,戻らない時だけが 何故輝いては,其他,f,205,155,3207,"8,613","1,387","12,143","22,143"
9,5067996130705836,6626867192,2024-08-16 16:35:44,"在一线和回家都待过，也在日企，欧企待过，工作一线和回家各有好处，看个人喜欢吧，不过回家就考试一条路。结婚一样的，回家更找不到，我也是90后头的，身边朋友同学30以后的除了极个别家里条件实在逆天自己要求还一直降的，没有顺利嫁出去的，相亲都麻了，且质量比一线差多了，会超出你的想象差<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />",来自云南,5068035750364636,0,13,在一线和回家都待过，也在日企，欧企待过，工作一线和回家各有好处，看个人喜欢吧，不过回家就考试一条路。结婚一样的，回家更找不到，我也是90后头的，身边朋友同学30以后的除了极个别家里条件实在逆天自己要求还一直降的，没有顺利嫁出去的，相亲都麻了，且质量比一线差多了，会超出你的想象差[裂开],5993470231,切忌胡思乱想小皮猹,https://weibo.com/u/5993470231,轻舟定过万重山，坚韧如钢,其他,f,340,414,3269,"3,494",148,"1,065","4,707"
10,5067996130705836,6626867192,2024-08-16 14:53:29,备考cpa摸鱼合计刷会微博，算了，我去接着听课了,来自辽宁,5068010015167205,2,7,备考cpa摸鱼合计刷会微博，算了，我去接着听课了,3223292875,人生万事好好爱自己,https://weibo.com/u/3223292875,人生目标：傍大款,海外,f,465,173,350,814,9,553,"1,376"
11,5067996130705836,6626867192,2024-08-16 14:18:29,好厉害，只能提议别回老家了,来自广东,5068001207125989,0,8,好厉害，只能提议别回老家了,2328007760,平头小歪,https://weibo.com/u/2328007760,保持精神稳定,其他,f,637,401,2309,357,74,229,660
12,5067996130705836,6626867192,2024-08-16 21:01:16,税务性价比低，我很多大学女同学都考了税务，走了几个，税务报考人多没有应届身份更难上岸，我们大学同学高考都600多，有应届优势都不敢报武汉核心区的税务，二是你这个年纪进去也是前台干起很累人，工资不高不是实权部门还憋屈。看看新一线的事业单位和外向产业国企。,来自湖北,5068102570870994,1,5,税务性价比低，我很多大学女同学都考了税务，走了几个，税务报考人多没有应届身份更难上岸，我们大学同学高考都600多，有应届优势都不敢报武汉核心区的税务，二是你这个年纪进去也是前台干起很累人，工资不高不是实权部门还憋屈。看看新一线的事业单位和外向产业国企。,7795846419,驭风而行1208,https://weibo.com/u/7795846419,,湖北 武汉,m,18,60,2,1,0,0,1
13,5067996130705836,6626867192,2024-08-16 13:59:57,投融资和内控方向应该可以继续走啊，比成本比什么待遇要好很多，往一线继续投吧,来自湖南,5067996542537459,0,8,投融资和内控方向应该可以继续走啊，比成本比什么待遇要好很多，往一线继续投吧,5557313560,一口气五颗小饼干,https://weibo.com/u/5557313560,不做仙女想做你野萌萌的小爱酱!!!,江西 南昌,f,77,381,131,44,1,23,68
