,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5142967342335944,1789681642,2025-03-11 11:24:21,如果问了，可以投诉吗？在哪里投诉？,来自广东,5142971670858180,3,19,如果问了，可以投诉吗？在哪里投诉？,6319798127,宽美子,https://weibo.com/u/6319798127,,其他,f,96,228,1702,64,13,213,290
1,5142967342335944,1789681642,2025-03-12 07:24:46,"何止问，还要持续深挖，结婚了吗，有孩子了吗，孩子几个，几岁了<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />28以后就逐渐开始被考量这些因素了，没结婚怕你突然哪天要结婚休婚假产假，已婚未育更是雷区，现在发展成有一个孩子都不保险，怕你要二胎，孩子太小也不行，怕你影响工作。<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />如果不下大力度是管不住企业的",来自广东,5143273765078646,1,8,何止问，还要持续深挖，结婚了吗，有孩子了吗，孩子几个，几岁了[笑cry][喵喵][doge]28以后就逐渐开始被考量这些因素了，没结婚怕你突然哪天要结婚休婚假产假，已婚未育更是雷区，现在发展成有一个孩子都不保险，怕你要二胎，孩子太小也不行，怕你影响工作。[doge]如果不下大力度是管不住企业的,1743103627,超级酷小姐,https://weibo.com/u/1743103627,正宗傻白甜，不甜不要钱。,广东 深圳,f,1447,472,5788,"9,847","1,030","1,248","12,125"
2,5142967342335944,1789681642,2025-03-11 11:23:05,这样，就会过滤性别和年龄吧？会不会直接不招女性了？,来自广东,5142971351570248,2,10,这样，就会过滤性别和年龄吧？会不会直接不招女性了？,1839080862,看见了七彩虹1234,https://weibo.com/u/1839080862,我是客家人,广东,f,17000,339,2216,0,0,472,472
3,5142967342335944,1789681642,2025-03-11 12:10:24,婚育私事，岗位能力最重要,来自广东,5142983263912021,0,5,婚育私事，岗位能力最重要,6635797237,海水是咸的眼泪也是咸的,https://weibo.com/u/6635797237,我们的关系进一步有些难，必竟深爱过退一步又舍不得,湖南,f,585,393,23817,258,15,106,379
4,5142967342335944,1789681642,2025-03-12 11:20:34,不问可能连面试门框都没有，因为从教育经历可以判断  ，因为即时问了要不用付法律责任,来自广东,5143333111333535,0,1,不问可能连面试门框都没有，因为从教育经历可以判断  ，因为即时问了要不用付法律责任,2972140914,花桥小默,https://weibo.com/u/2972140914,娱乐 政治 菜鸟评论员,广东 东莞,f,233,1114,857,293,169,"1,172","1,634"
5,5142967342335944,1789681642,2025-03-11 20:26:08,不但问婚育情况，还把家里父母兄弟姐妹的职业都问个遍，十分奇葩，非常反感,来自广东,5143108015364934,2,9,不但问婚育情况，还把家里父母兄弟姐妹的职业都问个遍，十分奇葩，非常反感,6325318223,松果277777,https://weibo.com/u/6325318223,,其他,f,3,74,124,4,2,2,8
6,5142967342335944,1789681642,2025-03-12 23:52:12,我面试的时候连祖宗十八代都问了，也不见得有多好，HR有些很恶俗的很，,来自广东,5143522261602116,1,0,我面试的时候连祖宗十八代都问了，也不见得有多好，HR有些很恶俗的很，,5343500420,努力生活的浅浅时光,https://weibo.com/u/5343500420,我拼搏-我精彩&我奋斗-我幸福@所愿皆所得，未来可期，平安喜乐👍👍👍,广东 深圳,f,257,895,1175,287,21,867,"1,175"
7,5142967342335944,1789681642,2025-03-12 23:20:09,"问了又怎样？？？？<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />谁管？",来自广东,5143514199360189,0,0,问了又怎样？？？？[嘻嘻][嘻嘻]谁管？,1780669310,空了月,https://weibo.com/u/1780669310,愿得一人心，白首不相离。。。,广东 深圳,f,743,1287,2404,"1,465",358,431,"2,254"
8,5142967342335944,1789681642,2025-03-11 12:10:24,婚育不应影响职场哦~,来自湖南,5142983259719836,0,2,婚育不应影响职场哦~,6226339259,甜甜Love萌萌哒,https://weibo.com/u/6226339259,那天你说喜欢我,北京 东城区,f,622,331,26984,217,16,102,335
9,5142967342335944,1789681642,2025-03-12 23:17:13,问题是如何落实执行,来自广东,5143513458542893,0,0,问题是如何落实执行,2233410632,不吃胡萝卜的奇兔叽,https://weibo.com/u/2233410632,熊猫博爱粉/心上熊奇一&奇果/喜爱一切可爱的小动物,广东,f,761,584,4588,260,925,"1,550","2,735"
