,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5156191031532157,5632828302,2025-04-16 23:15:16,"<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自北京,5156196542055946,0,0,[鲜花][鲜花][鲜花],7829551295,W歌手,https://weibo.com/u/7829551295,,其他,m,2288,1179,131,,,,
1,5156191031532157,5632828302,2025-04-18 09:25:49,积跬步，至千里。,来自广东,5156712579599180,0,0,积跬步，至千里。,6274732426,虚心竹z,https://weibo.com/u/6274732426,伐木丁丁，鸟鸣嘤嘤。出自幽谷，迁于乔木。,广东,m,81,710,346,50,8,127,185
2,5156191031532157,5632828302,2025-04-17 15:25:07,"呀呀 好美的潍坊小姐姐<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自浙江,5156440616731403,0,0,呀呀 好美的潍坊小姐姐[嘻嘻],7559720420,KOBE-96400,https://weibo.com/u/7559720420,,其他,m,602,2270,102,22,0,17,39
3,5156191031532157,5632828302,2025-04-17 14:46:08,是个好地方  人杰地灵,来自四川,5156430802322222,0,0,是个好地方  人杰地灵,5172209105,大春987,https://weibo.com/u/5172209105,,四川 成都,m,166,1129,46,1,1,4,6
4,5156191031532157,5632828302,2025-04-17 10:15:38,优秀,来自河南,5156362730083812,0,0,优秀,6020027985,想做人人都爱的猫,https://weibo.com/u/6020027985,为人民服务!,河南,m,355,1051,174,57,13,117,187
5,5156191031532157,5632828302,2025-04-17 08:30:13,为什么我们单位没这么好看的同事？,来自山东,5156336205038034,0,0,为什么我们单位没这么好看的同事？,3847248769,漂泊异乡的游子俏,https://weibo.com/u/3847248769,德普,江苏 苏州,m,192,1599,377,17,5,39,61
6,5156191031532157,5632828302,2025-04-17 07:24:37,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自天津,5156319691277568,0,0,[good],5179486983,宋立锋SONG,https://weibo.com/u/5179486983,喜欢篮球、足球、音乐、评书、探索发现类节目！,北京,m,607,638,42,0,0,0,0
7,5156191031532157,5632828302,2025-04-17 01:35:17,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自河南,5156231778665257,0,0,[good],7709384111,FJL把心归零7709384111,https://weibo.com/u/7709384111,,其他,m,1149,5372,11597,,,,
8,5156191031532157,5632828302,2025-04-17 00:03:18,"真好看<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自浙江,5156208634233460,0,0,真好看[可爱],2657626743,Batistufan,https://weibo.com/u/2657626743,,广东 深圳,m,509,977,79,71,34,50,155
9,5156191031532157,5632828302,2025-04-16 23:27:53,"美美<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自湖北,5156199718194480,0,0,美美[打call],6178455754,江山铳梦,https://weibo.com/u/6178455754,,其他,m,496,184,5,,,,
10,5156191031532157,5632828302,2025-04-16 23:07:35,"优秀<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自福建,5156194607959161,0,0,优秀[打call],5017690835,蝶i舞i轩i缘,https://weibo.com/u/5017690835,早起看书 运动打扫 上班 复盘,福建 厦门,m,2916,5113,195,,,,
