,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5150894942587915,5352387075,2025-04-02 08:14:49,超哥，去年这个牌子的短袖T也超级好穿，灰色很高级，今年还会考虑团嘛？,来自江苏,5150896506538758,1,0,超哥，去年这个牌子的短袖T也超级好穿，灰色很高级，今年还会考虑团嘛？,2981640115,静静是个BKJ,https://weibo.com/u/2981640115,我一生渴望被人收藏好，妥善安置，细心保存，免我惊，免我苦，免我四下流离，免我无枝可依,其他,f,185,553,466,891,23,709,"1,623"
1,5150894942587915,5352387075,2025-04-02 08:33:56,"这个披肩要一起上要不然穿不了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自山东,5150901322645704,1,1,这个披肩要一起上要不然穿不了[允悲],2326232041,霹雳啪啦哇啦啦,https://weibo.com/u/2326232041,飞翔的花朵 天空的焰火 没有太多言说 骄傲的沉默 行进若不退缩 梦不会陨落 飞翔的自我,山东 青岛,f,282,564,4673,265,67,183,515
2,5150894942587915,5352387075,2025-04-02 17:14:02,做个不开叉的吧,来自山东,5151032204855906,0,3,做个不开叉的吧,2704059222,是艾佳的爱呀,https://weibo.com/u/2704059222,没啥好介绍的……,山东 青岛,f,67,253,668,55,12,73,140
3,5150894942587915,5352387075,2025-04-02 15:46:41,超哥，做个不开叉的吧,来自河南,5151010223034426,0,2,超哥，做个不开叉的吧,1283574861,大娜Na说,https://weibo.com/u/1283574861,欲买桂花同载酒,海外 其他,f,492,832,1312,"1,623",147,131,"1,901"
4,5150894942587915,5352387075,2025-04-02 15:16:06,感觉叉开在前面不好看,来自四川,5151002530677676,0,2,感觉叉开在前面不好看,5734140649,我是卖报的小行家啦啦啦aa,https://weibo.com/u/5734140649,,四川 资阳,f,0,115,14,1,0,6,7
5,5150894942587915,5352387075,2025-04-02 13:40:04,做他那个经典的，就前面不开叉的，那个更通勤,来自山东,5150978358904116,0,4,做他那个经典的，就前面不开叉的，那个更通勤,7508493569,风中小喵,https://weibo.com/u/7508493569,,其他,m,154,393,110,97,10,160,267
6,5150894942587915,5352387075,2025-04-02 08:42:12,会有长款的这种类型吗超哥,来自山西,5150903398827029,0,2,会有长款的这种类型吗超哥,3811469359,伊斯坦布尔的猫0-0,https://weibo.com/u/3811469359,竹杖芒鞋轻胜马 一蓑烟雨任平生.,山西,f,458,428,575,656,70,545,"1,271"
7,5150894942587915,5352387075,2025-04-02 22:20:38,长款可以吗,来自安徽,5151109364057264,0,0,长款可以吗,7323283168,用户7323283168,https://weibo.com/u/7323283168,,安徽 阜阳,f,0,130,0,0,0,0,0
8,5150894942587915,5352387075,2025-04-02 17:51:04,出一些长款的吧，这个太短了不合适,来自河北,5151041525122936,0,0,出一些长款的吧，这个太短了不合适,2945209847,我可不害怕,https://weibo.com/u/2945209847,,北京 朝阳区,f,183,122,78,130,4,191,325
9,5150894942587915,5352387075,2025-04-02 17:24:54,"theory的西装做吗！！！！<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",来自北京,5151034938757575,0,0,theory的西装做吗！！！！[苦涩],3221096603,琪祺仔,https://weibo.com/u/3221096603,,湖北,m,204,1054,4077,"2,130",142,"2,315","4,587"
10,5150894942587915,5352387075,2025-04-02 17:22:30,哇！快出！必买,来自北京,5151034339491903,0,0,哇！快出！必买,3221096603,琪祺仔,https://weibo.com/u/3221096603,,湖北,m,204,1054,4077,"2,130",142,"2,315","4,587"
11,5150894942587915,5352387075,2025-04-02 13:02:05,求做盖住肩膀的袖子,来自上海,5150968800086209,0,0,求做盖住肩膀的袖子,1657870981,xiaofu315,https://weibo.com/u/1657870981,野蛮生长,北京 朝阳区,f,385,117,730,391,33,163,587
