,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5040958542709116,5169167862,2024-06-12 10:25:58,"<a href=/n/燕秋荻 usercard=""name=@燕秋荻"">@燕秋荻</a> <img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自北京,5044387480081135,0,0,@燕秋荻 [笑cry],1568220924,吾人没六,https://weibo.com/u/1568220924,谁都没有资格让我忍受难过。 离开一切对自己生命不利的事物。 好好爱自己。 未经他人苦，莫劝他人善。,北京,f,330,337,3822,"5,861",326,"1,757","7,944"
1,5040958542709116,5169167862,2024-06-11 22:23:13,牛掰,来自江苏,5044205593826530,0,0,牛掰,6209496113,娇娇复开单,https://weibo.com/u/6209496113,,其他,f,0,51,610,0,1,4,5
2,5040958542709116,5169167862,2024-06-11 12:16:37,马克,来自河南,5044052943438072,0,0,马克,2145281355,我想改个名字-1823,https://weibo.com/u/2145281355,,北京,f,335,411,6209,"2,944",153,"2,285","5,382"
3,5040958542709116,5169167862,2024-06-11 02:55:31,1,来自北京,5043911733805386,0,0,1,7776060577,我叫王年糕,https://weibo.com/u/7776060577,我是一只快乐的小狗（32.5斤）！我有全世界最美丽的姐姐！,北京,m,15,849,26962,53,415,261,729
4,5040958542709116,5169167862,2024-06-09 21:07:18,"很实用呀，我嘴笨，只会说，没有没有领导你过奖了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自甘肃,5043461711725861,0,2,很实用呀，我嘴笨，只会说，没有没有领导你过奖了[允悲],2626710395,不打伞的鬼怪,https://weibo.com/u/2626710395,心如简，将一切删繁！http://blog.sina.com.cn/u/2626710395,甘肃 兰州,f,603,242,1848,282,119,471,872
5,5040958542709116,5169167862,2024-06-09 13:26:06,不喝酒老实的人死刑吗？,来自广西,5043345646946749,0,0,不喝酒老实的人死刑吗？,5173921544,陈小妞儿微博,https://weibo.com/u/5173921544,颜值小说博主,广东 深圳,f,112,59,973,293,6,574,873
6,5040958542709116,5169167862,2024-06-09 09:38:22,"臭气熏天<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自河北,5043288338336918,0,0,臭气熏天[微笑],7842935537,引力红移所以我迟到了,https://weibo.com/u/7842935537,“静心无病”,河北,m,65,150,1405,867,206,842,"1,915"
7,5040958542709116,5169167862,2024-06-09 02:43:34,地盘混水，混的还挺溜。,来自广东,5043183949972297,0,0,地盘混水，混的还挺溜。,7308307085,成人用品罗伯特,https://weibo.com/u/7308307085,需要大人玩具的相册找二维码,其他,f,1033,43,14,3,0,1,4
8,5040958542709116,5169167862,2024-06-07 23:53:55,中国人就是被这样教育所以累,来自河北,5042778868026438,0,0,中国人就是被这样教育所以累,5987863613,Xxhhe445,https://weibo.com/u/5987863613,,北京,f,107,175,215,1,0,3,4
9,5040958542709116,5169167862,2024-06-07 07:26:37,"中国人酒桌文化就搞这套，累不累<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自河北,5042530406631065,0,0,中国人酒桌文化就搞这套，累不累[二哈],1810824622,摩羯本竭,https://weibo.com/u/1810824622,为您省钱，给您优惠♥️,河北 石家庄,f,33,380,1142,40,0,37,77
