,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5138067218237463,6228028858,2025-02-26 09:36:08,"那我马上出去玩<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自广东,5138233401016326,0,0,那我马上出去玩[允悲],1377378733,静看一花一木,https://weibo.com/u/1377378733,走过有痕，终无痕。,广东,m,306,444,1657,643,282,703,"1,628"
1,5138067218237463,6228028858,2025-02-26 07:37:52,"<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自四川,5138203632468792,0,0,[笑cry][笑cry][笑cry],7745013352,訸欢119,https://weibo.com/u/7745013352,木火土金水～,四川 成都,f,86,235,3960,711,51,"1,691","2,453"
2,5138067218237463,6228028858,2025-02-26 22:27:29,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自广东,5138427513933331,0,0,[good][good][good],6487739879,恩琳-yes,https://weibo.com/u/6487739879,༼｡＾･ｪ･＾｡༽,广东 茂名,f,15,39,7,2,0,19,21
3,5138067218237463,6228028858,2025-02-26 14:32:26,謝謝提醒,来自中国台湾,5138307962375924,0,0,謝謝提醒,5836314655,peter201102,https://weibo.com/u/5836314655,,台湾 桃园县,m,76,78,6,1,0,8,9
4,5138067218237463,6228028858,2025-03-22 22:32:37,"继续记笔记<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自上海,5147126111935203,0,0,继续记笔记[鲜花][鲜花][鲜花],5976125681,老阿姨炒股就认俺妩媚妹,https://weibo.com/u/5976125681,,上海,f,49,233,910,41,0,21,62
5,5138067218237463,6228028858,2025-02-28 06:29:14,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自天津,5138911139725318,0,0,[赞][赞][赞],5945796333,阳光明媚的沫沫,https://weibo.com/u/5945796333,,天津,f,15,187,26,5,0,14,19
6,5138067218237463,6228028858,2025-02-27 11:29:55,"唉😔，懒得动<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" />",来自甘肃,5138624422085287,0,0,唉😔，懒得动[悲伤],5470657152,怕冷的小花,https://weibo.com/u/5470657152,,甘肃 临夏,f,94,620,121,7,2,65,74
7,5138067218237463,6228028858,2025-02-26 12:45:31,"<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自江苏,5138281055914235,0,0,[鲜花],5871604716,用户6834438688,https://weibo.com/u/5871604716,,北京 东城区,m,47,200,7,0,0,1,1
8,5138067218237463,6228028858,2025-02-25 22:53:36,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自湖北,5138071695918889,0,0,[赞],6070148362,活的简单幸福,https://weibo.com/u/6070148362,心有多静，福有多深。,河南 安阳,m,65,422,2587,75,40,192,307
9,5138067218237463,6228028858,2025-02-25 22:37:13,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自北京,5138067573443235,0,0,[good],5034851508,为四师爷,https://weibo.com/u/5034851508,,北京,m,122,245,2228,5,2,32,39
10,5138067218237463,6228028858,2025-02-26 09:05:51,"对着呢，气血不足就应该出去玩<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山西,5138225773675191,0,0,对着呢，气血不足就应该出去玩[doge],7794725264,亲爱的黑猫猫,https://weibo.com/u/7794725264,,其他,f,5,27,7,2,1,1,4
