,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5155687751485656,7555035745,2025-04-15 13:42:42,"感觉没有蒋欣的颧骨好看<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山东,5155690063594453,1,5,感觉没有蒋欣的颧骨好看[doge][doge][doge],7887840551,用户7887840551,https://weibo.com/u/7887840551,,其他,m,80,172,24,8,0,31,39
1,5155687751485656,7555035745,2025-04-15 15:23:27,颧骨靠前,来自河南,5155715417377142,1,0,颧骨靠前,6530974622,你在烦恼什么阿a,https://weibo.com/u/6530974622,,河南,f,78,537,0,0,0,0,0
2,5155687751485656,7555035745,2025-04-15 16:25:26,卜冠今显老的原因也是这个吗,来自河南,5155731017304259,1,0,卜冠今显老的原因也是这个吗,5327611820,eaaaakiyouwa,https://weibo.com/u/5327611820,,河南,f,101,263,6,2,0,93,95
3,5155687751485656,7555035745,2025-04-15 14:19:52,蒋欣的呢？,来自广东,5155699417418979,1,0,蒋欣的呢？,3101400567,乃头凉凉,https://weibo.com/u/3101400567,我决定不在意别人怎么看我,广东,f,133,114,1939,401,13,501,915
4,5155687751485656,7555035745,2025-04-16 01:14:24,高光点好靠上,来自河北,5155864136123596,0,0,高光点好靠上,7389319215,两周后__,https://weibo.com/u/7389319215,好的,河北,f,19,399,430,125,4,58,187
5,5155687751485656,7555035745,2025-04-16 00:16:45,瞳距问题太大了吧,来自吉林,5155849626717670,0,0,瞳距问题太大了吧,3172748544,Venus_ceci,https://weibo.com/u/3172748544,镇魂💫🐱淡颜YYDS,海外 俄罗斯,f,206,152,69,119,1,314,434
6,5155687751485656,7555035745,2025-04-15 21:34:36,一直get不到她,来自安徽,5155808820594751,0,0,一直get不到她,6850039845,海棠春睡mio,https://weibo.com/u/6850039845,让花成花，让树成树,其他,f,272,2546,16133,"3,718",677,"7,180","11,575"
7,5155687751485656,7555035745,2025-04-15 14:36:23,看到过别的博主说她和奚梦瑶做了轮廓,来自天津,5155703572663790,0,0,看到过别的博主说她和奚梦瑶做了轮廓,7358368021,用户7358368021,https://weibo.com/u/7358368021,,其他,f,42,1193,37,0,0,0,0
8,5155687751485656,7555035745,2025-04-15 23:33:24,图三上面是不是只有💜靠前啊,来自福建,5155838717597968,0,0,图三上面是不是只有💜靠前啊,7497537138,IamBarbieDoll,https://weibo.com/u/7497537138,以上皆非,其他,m,5,11,11,9,0,1,10
9,5155687751485656,7555035745,2025-04-15 14:20:11,我发现我是刘涛，颧骨能打人,来自广东,5155699495535992,0,0,我发现我是刘涛，颧骨能打人,3101400567,乃头凉凉,https://weibo.com/u/3101400567,我决定不在意别人怎么看我,广东,f,133,114,1939,401,13,501,915
