,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5134987584605460,5600006245,2025-02-17 15:08:57,优惠券从无门槛变成199再变成299现在又变成399，真没意思,来自湖北,5135055663924699,0,2,优惠券从无门槛变成199再变成299现在又变成399，真没意思,3936707429,寶_儿er,https://weibo.com/u/3936707429,,湖北 武汉,f,63,31,12,0,0,0,0
1,5134987584605460,5600006245,2025-02-20 22:57:39,搭配风衣的丝巾上么？想要。,来自湖南,5136260778431811,0,0,搭配风衣的丝巾上么？想要。,5090471032,x倩倩倩倩x,https://weibo.com/u/5090471032,,湖南 长沙,f,68,453,503,14,1,66,81
2,5134987584605460,5600006245,2025-02-18 11:46:04,淡蓝色休闲的裤子和运动长裙的外套有吗？,来自天津,5135366991909081,0,0,淡蓝色休闲的裤子和运动长裙的外套有吗？,1833278950,奥jasmine,https://weibo.com/u/1833278950,思念温哥华的亲们，等你们回来，或我归去~~,天津 和平区,f,204,189,422,503,63,45,611
3,5134987584605460,5600006245,2025-02-18 08:35:18,喜欢喜欢,来自浙江,5135318985213375,0,0,喜欢喜欢,7594432737,超甜超甜的草莓,https://weibo.com/u/7594432737,,浙江 温州,f,5,45,16,1,0,20,21
4,5134987584605460,5600006245,2025-02-17 20:33:07,"美嘟<img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" /><img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" /><img alt=""[舔屏]"" title=""[舔屏]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3e/2018new_tianping_org.png"" />",来自河南,5135137241567236,0,0,美嘟[舔屏][舔屏][舔屏],2187860611,好好运甜奶油小熊,https://weibo.com/u/2187860611,其实吧，嗯〜,上海 静安区,f,29,684,3414,54,5,25,84
5,5134987584605460,5600006245,2025-02-17 13:18:06,在哪买 每次去店铺都找不到,来自广东,5135027769704780,0,0,在哪买 每次去店铺都找不到,5492826241,宇宙甜心Roy,https://weibo.com/u/5492826241,先沉稳而后爱人、 甜妹拯救世界、 自由是灵魂的香气 | 碎碎念基地 ♡镇魂,陕西 西安,f,115,502,340,479,6,734,"1,219"
6,5134987584605460,5600006245,2025-02-17 12:51:40,"第三套我喜欢<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />",来自江西,5135021113086773,0,0,第三套我喜欢[哇],7759223103,2025继续陪伴,https://weibo.com/u/7759223103,好好爱自己,其他,f,5,69,23,3,0,42,45
7,5134987584605460,5600006245,2025-02-17 11:02:42,搭灰色风衣的丝巾有吗？,来自福建,5134993690464368,0,0,搭灰色风衣的丝巾有吗？,2433889043,miss高高高高,https://weibo.com/u/2433889043,,江西 南昌,f,89,661,1,0,0,0,0
8,5134987584605460,5600006245,2025-02-17 12:26:08,有这年龄，没这身材和气质,来自四川,5135014689770045,0,0,有这年龄，没这身材和气质,1789764804,初心yy_,https://weibo.com/u/1789764804,要独立、要坚强、要乐观、要上进、要活的漂亮,四川 成都,f,42,530,18,0,1,10,11
9,5134987584605460,5600006245,2025-02-17 11:02:33,围巾有卖吗？,来自广西,5134993654023995,0,0,围巾有卖吗？,2166459093,摩卡红酒,https://weibo.com/u/2166459093,让自己变得更好,广西,f,155,168,1474,247,55,34,336
