,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,评论地点,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5066510510852144,3222563200,2024-08-12 14:56:15,"<a href=/n/沭阳检察 usercard=""name=@沭阳检察"">@沭阳检察</a>",5066561159432566,0,1,@沭阳检察,,5840750027,达州交警三大队,https://weibo.com/u/5840750027,达州市公安局交通警察支队直属三大队,文明行车，理性驾驶，不酒驾、毒驾，不超员、超速，达州交警三大队全体民警祝您：出行平安！,四川,m,37674,1268,16397,"181,807","1,886","134,998","318,691"
1,5066510510852144,3222563200,2024-08-12 14:56:10,关注,5066561138198639,0,1,关注,,5840750027,达州交警三大队,https://weibo.com/u/5840750027,达州市公安局交通警察支队直属三大队,文明行车，理性驾驶，不酒驾、毒驾，不超员、超速，达州交警三大队全体民警祝您：出行平安！,四川,m,37674,1268,16397,"181,807","1,886","134,998","318,691"
2,5066510510852144,3222563200,2024-08-12 18:30:47,关注,5066615148253137,0,1,关注,来自福建,7803514426,祁冉_,https://weibo.com/u/7803514426,,𝙓𝙄𝙂𝙐𝙊𝙕𝙃𝘼𝙊,福建 福州,f,1512,773,166,"14,479","53,833","15,653","83,965"
3,5066510510852144,3222563200,2024-08-12 15:57:45,关注,5066576636678776,0,2,关注,,7421941346,科普新疆,https://weibo.com/u/7421941346,新疆维吾尔自治区科学技术协会信息中心官方微博,,新疆,m,8338,516,10272,"227,180","19,849","281,338","528,367"
4,5066510510852144,3222563200,2024-08-12 21:08:49,"关注<a href=/n/沭阳检察 usercard=""name=@沭阳检察"">@沭阳检察</a>",5066654918118539,0,0,关注@沭阳检察,,2014827750,甘孜文旅,https://weibo.com/u/2014827750,甘孜藏族自治州旅游局官方微博,,四川,f,351290,1450,42574,"325,004","132,522","1,167,523","1,625,049"
5,5066510510852144,3222563200,2024-08-12 19:18:09,关注,5066627068462240,0,0,关注,,1839681925,枣庄公安,https://weibo.com/u/1839681925,山东省枣庄市公安局官方微博,枣庄市公安局官方微博，投稿邮箱：zzgazk@163.com,山东,m,1027923,1699,55968,"1,585,602","90,525","766,807","2,442,934"
6,5066510510852144,3222563200,2024-08-12 18:57:11,关注！,5066621792292844,0,0,关注！,,3361952722,遂川政法,https://weibo.com/u/3361952722,中共遂川县委政法委员会官方微博,中共遂川县委政法委员会官方微博,江西,m,41819,2535,92725,"1,088,339","463,425","1,141,827","2,693,591"
7,5066510510852144,3222563200,2024-08-12 18:41:42,关注,5066617895782543,0,0,关注,,2722031203,青岛公安,https://weibo.com/u/2722031203,青岛市公安局官方微博,传递警方信息，回应社会关注；倾听您的诉求，解决您的问题。这里是青岛市公安局官方微博，为城市平安，让市民满意，我们每天都在努力。,山东 青岛,m,2070201,1311,145622,"1,247,182","1,137,425","1,374,393","3,759,000"
8,5066510510852144,3222563200,2024-08-12 18:41:39,"<a href=/n/沭阳检察 usercard=""name=@沭阳检察"">@沭阳检察</a>",5066617882413034,0,0,@沭阳检察,,2722031203,青岛公安,https://weibo.com/u/2722031203,青岛市公安局官方微博,传递警方信息，回应社会关注；倾听您的诉求，解决您的问题。这里是青岛市公安局官方微博，为城市平安，让市民满意，我们每天都在努力。,山东 青岛,m,2070201,1311,145622,"1,247,182","1,137,425","1,374,393","3,759,000"
9,5066510510852144,3222563200,2024-08-12 18:09:36,共同关注,5066609822007534,0,0,共同关注,,1403842922,琅琊新闻网,https://weibo.com/u/1403842922,临沂日报报业集团官方网站,临沂日报、琅琊网官方微博 举报电话：8966968；举报邮箱：lywymsjb@163.com,山东 临沂,m,862486,2284,89107,,,,
10,5066510510852144,3222563200,2024-08-12 16:51:56,"关注<a target=""_blank"" href=""https://weibo.com/1986334167/5066469725439521""><img class=""icon-link"" title=""http://t.cn/A68rO7qe"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_weibo_default.png""/>微博正文</a>",5066590272625069,0,0,关注http://t.cn/A68rO7qe,,1986334167,青春怀化,https://weibo.com/u/1986334167,共青团怀化市委员会官方微博,展示青年工作、服务青年需求、维护青年权益、反映青年心声。,湖南,m,8005,372,13819,"76,423","146,624","200,456","423,503"
11,5066510510852144,3222563200,2024-08-12 16:38:27,关注,5066586879168046,0,0,关注,,5058856402,蓬安公安,https://weibo.com/u/5058856402,四川省南充市蓬安县公安局官方微博,这里是蓬安县公安局官方微博，在这里您可以了解到蓬安警方的新闻资讯。欢迎您给我们提出意见和建议。,四川,m,38899,1439,54031,"285,614","23,834","232,812","542,260"
12,5066510510852144,3222563200,2024-08-12 16:31:20,关注,5066585087151720,0,0,关注,,2512254557,汉中中院,https://weibo.com/u/2512254557,陕西省汉中市中级人民法院官方微博,法院微博，良性沟通的平台、传播法治的平台、弘扬正义的平台。徒法不能自行。严格执法、公正廉洁，共塑人民法院公信力。,陕西 汉中,m,102649,655,54008,"269,725","62,256","315,977","647,958"
13,5066510510852144,3222563200,2024-08-12 16:26:29,关注,5066583866875425,0,0,关注,,2641262894,高县公安,https://weibo.com/u/2641262894,四川省宜宾市高县公安局官方微博,,四川,m,9080,1053,63922,"489,475","48,714","470,938","1,009,127"
