,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5151080524026399,1256773011,2025-04-03 03:17:54,老师好，请教：男命乙巳 戊寅 丁未 丙午，是否火炎土燥，大运金水齐来才好？,来自北京,5151184173400458,1,1,老师好，请教：男命乙巳 戊寅 丁未 丙午，是否火炎土燥，大运金水齐来才好？,5129802764,快哉风,https://weibo.com/u/5129802764,温和  阳光  善良,北京 西城区,m,182,513,11,3,0,14,17
1,5151080524026399,1256773011,2025-04-03 00:15:25,老师，庚午 戊寅 丙寅 己亥男，喜忌是什么？,来自山西,5151138248656542,1,1,老师，庚午 戊寅 丙寅 己亥男，喜忌是什么？,3161415627,Pearlzzz,https://weibo.com/u/3161415627,,山西 临汾,f,142,554,266,6,6,78,90
2,5151080524026399,1256773011,2025-04-02 23:26:46,老师 戊辰 己未 壬申 辛丑  走乙卯大运能不能用伤官克官缓解压力,来自云南,5151126006271579,1,1,老师 戊辰 己未 壬申 辛丑  走乙卯大运能不能用伤官克官缓解压力,7424198280,西锦L,https://weibo.com/u/7424198280,,云南,f,15,154,7,2,1,26,29
3,5151080524026399,1256773011,2025-04-02 21:30:29,打卡打卡，老师，女命流年被正官争合，会在感情上发生什么事？,来自湖北,5151096742351038,1,1,打卡打卡，老师，女命流年被正官争合，会在感情上发生什么事？,1748914410,monday0919,https://weibo.com/u/1748914410,阳光,湖北 黄冈,f,90,371,132,59,24,174,257
4,5151080524026399,1256773011,2025-04-04 09:14:37,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自山东,5151636331430631,0,0,[赞],2633988755,turing68,https://weibo.com/u/2633988755,,山东 青岛,m,541,1603,1080,33,39,117,189
5,5151080524026399,1256773011,2025-04-03 12:51:30,时来运转🙏🙏,来自上海,5151328527451705,0,0,时来运转🙏🙏,1422753804,星空恒久蛙声恒久,https://weibo.com/u/1422753804,,其他,f,41,34,8,1,0,1,2
6,5151080524026399,1256773011,2025-04-03 07:16:54,看老师的分析用了格局法，,来自江苏,5151244320244365,0,0,看老师的分析用了格局法，,5668567820,黄煜恒258,https://weibo.com/u/5668567820,,其他,m,6,96,75,4,0,28,32
7,5151080524026399,1256773011,2025-04-02 23:06:59,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自广东,5151121027106309,0,0,[good],7633152627,盛夏辣阳阳,https://weibo.com/u/7633152627,,其他,f,15,49,0,0,0,0,0
8,5151080524026399,1256773011,2025-04-02 22:17:21,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自广东,5151108540662361,0,0,[good][good][good],5083214285,木火通明58,https://weibo.com/u/5083214285,,广东 深圳,m,149,1298,1376,11,1,18,30
9,5151080524026399,1256773011,2025-04-02 21:46:11,"<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自河北,5151100694433136,0,0,[可爱],2082439497,嘎姆末丫,https://weibo.com/u/2082439497,,河北,m,321,460,59,2,0,12,14
10,5151080524026399,1256773011,2025-04-02 20:29:09,"<img alt=""[微风]"" title=""[微风]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/c7/2018new_weifeng_thumb.png"" />",来自广东,5151081311764723,0,0,[微风],5525521686,北冥有轶鹏,https://weibo.com/u/5525521686,,其他,m,107,187,75,46,0,77,123
11,5151080524026399,1256773011,2025-04-03 09:56:09,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自广东,5151284396559681,0,0,[good],1082851054,溪涧木,https://weibo.com/u/1082851054,一切有为法如梦幻泡影如露亦如电应作如是观,广东 惠州,m,108,14,247,15,0,19,34
12,5151080524026399,1256773011,2025-04-02 21:36:09,"<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自山东,5151098167890409,0,0,[打call][打call][打call],5917921224,红尘眼中人,https://weibo.com/u/5917921224,试上高峰窥皓月 偶天天眼觑红尘 可怜身是眼中人,北京 海淀区,m,6,21,4,0,1,19,20
