,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5155653517577555,7897932638,2025-04-15 13:49:29,这是鲜少的女性第一性环境呀 要我说还是不应打破，有介意者特别标注就行 同人作者这种中性词也存在着,来自上海,5155691770675826,0,69,这是鲜少的女性第一性环境呀 要我说还是不应打破，有介意者特别标注就行 同人作者这种中性词也存在着,7263645940,画和我,https://weibo.com/u/7263645940, ,上海,f,203,641,1770,311,787,"2,802","3,900"
1,5155653517577555,7897932638,2025-04-15 11:25:50,简单，统一称呼为创作者就好了。此外同人男有些会自称宅男/宅男哥/宅宅。非二元性少数一般搞同人不会主动在主页写自己属性，因为会增加很多不必要的麻烦。本来创作环境就已经岌岌可危了。,来自河南,5155655619447361,1,82,简单，统一称呼为创作者就好了。此外同人男有些会自称宅男/宅男哥/宅宅。非二元性少数一般搞同人不会主动在主页写自己属性，因为会增加很多不必要的麻烦。本来创作环境就已经岌岌可危了。,6178222769,毒心丹,https://weibo.com/u/6178222769,熬夜冠军。,河南 郑州,m,28,557,2497,"1,630",195,591,"2,416"
2,5155653517577555,7897932638,2025-04-15 14:51:47,srds缟纻是不是忘了有个词叫宅男哥，在宅男哥之间说自己不是男的也很危险啊（，这是单性别为主的社群普遍问题吼,来自广东,5155707453964701,0,34,srds缟纻是不是忘了有个词叫宅男哥，在宅男哥之间说自己不是男的也很危险啊（，这是单性别为主的社群普遍问题吼,3610587972,异时空旅行蘑菇与猫,https://weibo.com/u/3610587972,混乱善良中二病化け物纸片人，设定是人淡如菊小学生男娘猫猫，0.3-0.5%的女同，1-2.4%的直男，66%的artemian，77%的偏航大脑，89%的死二刺猿百合痴。,内蒙古 包头,f,124,233,1525,"1,015",894,"3,914","5,823"
3,5155653517577555,7897932638,2025-04-15 19:32:07,热知识说句同人爱好者/同人创作者不烫嘴哈不知道热1在担心打破什么,来自上海,5155777996132706,1,7,热知识说句同人爱好者/同人创作者不烫嘴哈不知道热1在担心打破什么,7850675049,我对撞向我们的流星许愿,https://weibo.com/u/7850675049,我是嫩蝶，不是厨子 ｜林以障 ｜炎上的香港水军 ｜花甲：林以障,其他,m,454,286,3112,"1,092","8,751","6,108","15,951"
4,5155653517577555,7897932638,2025-04-15 22:29:40,因为同人女真的太多了,来自广东,5155822678053471,0,5,因为同人女真的太多了,7788154224,I一蓑烟雨任平生I_,https://weibo.com/u/7788154224,无孩爱狗女，既见产品姐为何不跪？属性图搜属性，卢关＞属性，LGBT🌈Ⅰ鸟解/逼急滚只溺爱卢关 扩陵王是㽖的，直fo＝暗恋|邵群比比样,其他,f,176,338,1635,"1,000",284,"2,620","3,904"
5,5155653517577555,7897932638,2025-04-17 15:51:36,我最初接触同人时，这种说法尚未盛行，盛行后我就再也不搞了，整个二次元都不搞了。,来自江苏,5156447278599703,0,0,我最初接触同人时，这种说法尚未盛行，盛行后我就再也不搞了，整个二次元都不搞了。,5729551765,夜明水落,https://weibo.com/u/5729551765,Hey doctor doctor,江苏,m,232,1869,1204,312,26,"1,030","1,368"
6,5155653517577555,7897932638,2025-04-15 11:35:49,首页刷到 不想直接冲突就这样说了 评论区让审判“宅男”的那个人 有没有想过稿主只是在说与自己强相关即自己更了解的领域出现的问题……以及支持“搞同人的”“同人创作者”“同人欣赏者”这类性别中立语言的使用和普及,来自山东,5155658131573997,0,28,首页刷到 不想直接冲突就这样说了 评论区让审判“宅男”的那个人 有没有想过稿主只是在说与自己强相关即自己更了解的领域出现的问题……以及支持“搞同人的”“同人创作者”“同人欣赏者”这类性别中立语言的使用和普及,7952884852,Columbine_Kelvin,https://weibo.com/u/7952884852,我是柯林贝🎺随缘回关（回fo等于比较眼熟你 没回关的followers也会被我当作朋友） 大🐀禁言15days我在这里蠕动 请手动搜索“自介”Merci Beaucoup,其他,m,244,292,487,538,481,"2,662","3,681"
7,5155653517577555,7897932638,2025-04-15 13:55:47,性少数创作者想要个自己喜欢的称呼还真是难，谁还记得那个被厕没投厕的跨性别画师，简介写了一个不愿意被称呼为女喜提一千楼哇，护顺直女前能不能打打那千层蠢货,来自山东,5155693356650545,0,19,性少数创作者想要个自己喜欢的称呼还真是难，谁还记得那个被厕没投厕的跨性别画师，简介写了一个不愿意被称呼为女喜提一千楼哇，护顺直女前能不能打打那千层蠢货,7957777285,断舍离输入法,https://weibo.com/u/7957777285,成分就是玩娃娃，搞oc，碎碎念，热衷非主流社会性议题，作恶多端，建议点开就拉黑我。 单机种田，打牌游戏，❌乙❌dhy❌terf  是顺女，一个小号，请不要过多在意。,山东 菏泽,m,9,27,211,21,14,47,82
8,5155653517577555,7897932638,2025-04-15 12:18:32,其实认识的很多搞同人的都指派女但是自我认同不是顺性别但是说了会被挂所以没人说罢了,来自美国,5155668885766209,0,21,其实认识的很多搞同人的都指派女但是自我认同不是顺性别但是说了会被挂所以没人说罢了,7928409539,阳光总在风雨后1884,https://weibo.com/u/7928409539,,其他,m,34,101,0,0,0,0,0
9,5155653517577555,7897932638,2025-04-15 11:36:48,虽然但是90%产出同人内容的都是女是中特限定现象吧，起码🇯🇵comicmarket统计性别比基本五五开，赤ブーcomiccity没放过数据不过体感那边确实女性作者更多,来自日本,5155658378776261,1,29,虽然但是90%产出同人内容的都是女是中特限定现象吧，起码🇯🇵comicmarket统计性别比基本五五开，赤ブーcomiccity没放过数据不过体感那边确实女性作者更多,5750338726,名侦探虹色恶魔,https://weibo.com/u/5750338726,💚💛  过激洁癖。骂拆逆不挑日子，一键拉黑本当上手。全世界主右佬梦吗喽冚家铲。支持异性恋非法化。厌调休妹。封火说三里屯蓝翔批及其列表不得入内，狗可以,其他,f,49,70,1187,282,635,557,"1,474"
