,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5154323478615261,6036380646,25年04月11日 19:17,"<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自澳大利亚,5154324831017523,0,[抱抱][抱抱],6036380646,栗子没有小蛮腰了,https://weibo.com/u/6036380646,时尚博主,学习中,江苏,f,737870,1214,9316,"2,107,628","824,043","10,200,770","13,132,441"
1,5154323478615261,6036380646,25年04月11日 21:14,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />未婚未育也不行。面试问我啥时候结婚生孩子。我说不要小孩。他说我不正常<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自河南,5154354199265892,5,[doge]未婚未育也不行。面试问我啥时候结婚生孩子。我说不要小孩。他说我不正常[二哈],5657093430,事事顺好_,https://weibo.com/u/5657093430,,凡事发生必将有益于我,其他,f,48,382,1923,"1,467",8,657,"2,132"
2,5154323478615261,6036380646,25年04月13日 08:25,你就说你有孩子了 孩子在公婆家 几乎不需要你带,来自北京,5154885516135186,0,你就说你有孩子了 孩子在公婆家 几乎不需要你带,2114735690,菜子要去看大海,https://weibo.com/u/2114735690,,你来人间一趟 你要看看太阳,海外,f,688,292,2509,250,44,211,505
3,5154323478615261,6036380646,25年04月12日 22:08,"那你直接说你已婚已育呢<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山东,5154730305654248,0,那你直接说你已婚已育呢[doge],5951743191,在干中学-学中干,https://weibo.com/u/5951743191,,九万里悟道,山东 青岛,m,148,368,319,31,2,151,184
4,5154323478615261,6036380646,25年04月13日 10:18,"回复<a href=/n/菜子要去看大海 usercard=""name=@菜子要去看大海"">@菜子要去看大海</a>:我才25不现实吧。而且万一问小孩子的任何事情我都没经验不知道咋回答<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />",来自江苏,5154914000177002,0,回复@菜子要去看大海:我才25不现实吧。而且万一问小孩子的任何事情我都没经验不知道咋回答[融化],2140001850,山花的山,https://weibo.com/u/2140001850,,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
5,5154323478615261,6036380646,25年04月12日 12:12,"回复<a href=/n/山花的山 usercard=""name=@山花的山"">@山花的山</a>:既要又要。把榨干写在脸上",来自河南,5154580153504028,0,回复@山花的山:既要又要。把榨干写在脸上,5657093430,事事顺好_,https://weibo.com/u/5657093430,,凡事发生必将有益于我,其他,f,48,382,1923,"1,467",8,657,"2,132"
6,5154323478615261,6036380646,25年04月12日 11:16,"回复<a href=/n/事事顺好_ usercard=""name=@事事顺好_"">@事事顺好_</a>:哈哈哈哈对的 怎么做都是错的  我朋友还没男朋友被问生小孩",来自江苏,5154566204557040,0,回复@事事顺好_:哈哈哈哈对的 怎么做都是错的  我朋友还没男朋友被问生小孩,2140001850,山花的山,https://weibo.com/u/2140001850,,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
7,5154323478615261,6036380646,25年04月12日 02:34,"回复<a href=/n/轻猫猫甘露 usercard=""name=@轻猫猫甘露"">@轻猫猫甘露</a>:我说现在小孩太卷了压力大。他说我们考大学录取率50％。他们当时只有几个人上大学。我说太贵了，他说他们之前吃饱就行<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自河南,5154434809071297,0,回复@轻猫猫甘露:我说现在小孩太卷了压力大。他说我们考大学录取率50％。他们当时只有几个人上大学。我说太贵了，他说他们之前吃饱就行[二哈],5657093430,事事顺好_,https://weibo.com/u/5657093430,,凡事发生必将有益于我,其他,f,48,382,1923,"1,467",8,657,"2,132"
8,5154323478615261,6036380646,25年04月12日 01:06,"回复<a href=/n/事事顺好_ usercard=""name=@事事顺好_"">@事事顺好_</a>:你没怼回去，说他开的工资也不够孩子一个月奶粉钱<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5154412521325023,0,回复@事事顺好_:你没怼回去，说他开的工资也不够孩子一个月奶粉钱[允悲],5046882876,轻猫猫甘露,https://weibo.com/u/5046882876,,镇魂｜爱女解｜不用查询，我的精神状态是精神病,海外 其他,f,54,1219,2930,890,159,934,"1,983"
9,5154323478615261,6036380646,25年04月11日 19:39,"回复<a href=/n/栗子没有小蛮腰了 usercard=""name=@栗子没有小蛮腰了"">@栗子没有小蛮腰了</a>:太太太难过了<img alt=""[单身狗]"" title=""[单身狗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/20/2021_alongdog_org.png"" />",来自江苏,5154330291211935,0,回复@栗子没有小蛮腰了:太太太难过了[单身狗],2140001850,山花的山,https://weibo.com/u/2140001850,,黄昏日落世界坠入光河,浙江 杭州,f,191,665,660,"1,086",1,"2,412","3,499"
