,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5151324573273240,6155589430,2025-04-05 11:12:09,人家夫妻一家子，咋过日子关你屁事,来自河南,5152028298580546,1,48,人家夫妻一家子，咋过日子关你屁事,2249774462,钮钴禄大吵吵儿,https://weibo.com/u/2249774462,我从不认为走过的路是浪费了青春,河南 郑州,f,290,628,6130,"1,275",788,"3,176","5,239"
1,5151324573273240,6155589430,2025-04-05 22:56:36,不分，你们总觉得写女方名字，女方占便宜了，现在人家夫妻分的清楚，又在这儿哔哔赖赖没句好话，真是闲得蛋疼！,来自河南,5152205581583646,1,31,不分，你们总觉得写女方名字，女方占便宜了，现在人家夫妻分的清楚，又在这儿哔哔赖赖没句好话，真是闲得蛋疼！,6036968947,小雨家的栗子,https://weibo.com/u/6036968947,,河南 安阳,f,13,123,565,2,0,3,5
2,5151324573273240,6155589430,2025-04-03 12:53:12,"<a href=/n/庚心工作室 usercard=""name=@庚心工作室"">@庚心工作室</a> 可以来取证，告到底了",来自浙江,5151328952390277,0,15,@庚心工作室 可以来取证，告到底了,1732661251,元錱妈妈,https://weibo.com/u/1732661251,享受生活,浙江 温州,f,127,80,1455,519,299,"2,516","3,334"
3,5151324573273240,6155589430,2025-04-05 22:06:17,"这说明女方有能力<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自四川,5152192915312006,0,10,这说明女方有能力[心],2302782123,乔乔车车,https://weibo.com/u/2302782123,始终乐观向前，相信一切都会如我所想的去发展。,四川,f,144,307,371,490,69,202,761
4,5151324573273240,6155589430,2025-04-05 23:55:39,"就算是这样他老婆生再国外长在国外AA很正常啊。<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自江苏,5152220439383606,0,4,就算是这样他老婆生再国外长在国外AA很正常啊。[笑cry],3980797439,低谷有雾92,https://weibo.com/u/3980797439,,北京 东城区,f,87,788,652,63,1,220,284
5,5151324573273240,6155589430,2025-04-06 10:14:32,这日子过得,来自辽宁,5152376190140426,0,4,这日子过得,7343431472,别问为什么2016,https://weibo.com/u/7343431472,,辽宁,f,124,743,3670,571,18,"3,198","3,787"
6,5151324573273240,6155589430,2025-04-05 21:04:17,"比男的力不出钱不出的，强太多<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自河北,5152177313286871,0,3,比男的力不出钱不出的，强太多[微笑],3508802300,Wrrllaga_K,https://weibo.com/u/3508802300,[我依然每天走那条小路，即使没有你们的陪伴],上海 黄浦区,f,35,276,2156,4,4,156,164
7,5151324573273240,6155589430,2025-04-05 15:29:31,"关键是看自己怎么想，能接受感觉好就可以这样A，不能接受感觉不好呢你就不A，你管人家愿意A的干嘛？生活方式，相处模式是人家自己的，操什么海边的心呢？<img alt=""[哼]"" title=""[哼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7c/2018new_heng_org.png"" />",来自江苏,5152093066759269,0,5,关键是看自己怎么想，能接受感觉好就可以这样A，不能接受感觉不好呢你就不A，你管人家愿意A的干嘛？生活方式，相处模式是人家自己的，操什么海边的心呢？[哼],5249554630,能不能不要换名字我都不认识了,https://weibo.com/u/5249554630,扣粉籍的你蒸煮糊穿地心。,江苏,f,164,596,2558,"2,406",171,"10,318","12,895"
8,5151324573273240,6155589430,2025-04-07 11:11:49,小编你不要酸,来自四川,5152752989113464,0,0,小编你不要酸,2703441923,NathalieMY,https://weibo.com/u/2703441923,,其他,f,484,998,2505,,,,
9,5151324573273240,6155589430,2025-04-05 18:19:35,我觉得挺好,来自浙江,5152135865176839,0,0,我觉得挺好,7316555220,林枝知813,https://weibo.com/u/7316555220,🍵股权架构设计🍷人力体系设计10+                GEIP成长法则；林枝知813｜2024813,浙江,f,10,73,371,38,3,68,109
10,5151324573273240,6155589430,2025-04-03 16:29:35,辟谣了还一个个跑出来丢人现眼,来自上海,5151383411229457,0,3,辟谣了还一个个跑出来丢人现眼,7813682941,用户7813682941,https://weibo.com/u/7813682941,,其他,m,18,67,129,5,0,101,106
