,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5100331242097409,2703597591,2024-11-13 19:29:16,如果你遇见情感困扰，欢迎向我诉说，我来提供专业分析🙋🏻‍♀️,来自浙江,5100331937039355,3,6,如果你遇见情感困扰，欢迎向我诉说，我来提供专业分析🙋🏻‍♀️,2703597591,晓生,https://weibo.com/u/2703597591,情感博主 微博原创视频博主,婚姻情感咨询师；八年咨询经验；CCTV3《黄金100秒》分享嘉宾；擅长：情感挽回 | 婚姻修复 | 青少年儿童|原生家庭|婚姻危机处理,浙江,m,4278113,757,29620,"885,413","1,353,392","11,491,134","13,729,939"
1,5100331242097409,2703597591,2024-11-13 19:28:46,理解回避型人的特质，多沟通、尊重彼此边界，建立信任与包容是维系关系的关键。,来自福建,5100331812261239,5,8,理解回避型人的特质，多沟通、尊重彼此边界，建立信任与包容是维系关系的关键。,5492388214,可爱的我早已醒来,https://weibo.com/u/5492388214,,而丑的人还在沉睡,湖南 长沙,f,257,2325,22174,,,,
2,5100331242097409,2703597591,2024-11-13 19:27:29,感受不到爱 因为太害怕受伤而躲避 内心渴望 却始终难以敞开,来自上海,5100331489035448,3,2,感受不到爱 因为太害怕受伤而躲避 内心渴望 却始终难以敞开,2531675681,zy阳阳_89694,https://weibo.com/u/2531675681,,彼此说话客气点，我没你想的那么善解人意,北京 东城区,f,323,3460,33260,,,,
3,5100331242097409,2703597591,2024-11-13 19:28:48,转角遇到爱,来自贵州,5100331820387975,0,0,转角遇到爱,1918471211,阿门阿前途,https://weibo.com/u/1918471211,,往事总是很淡很淡，如缕如烟，却又令人难以忘怀！我叹世事多变幻;世事望我却依然！,福建,f,188,1222,15652,"12,808",29,85,"12,922"
4,5100331242097409,2703597591,2024-11-13 19:28:48,有时候错了就是永远,来自贵州,5100331819600681,0,0,有时候错了就是永远,3888101583,sbgxq1,https://weibo.com/u/3888101583,,废号了,其他,m,1269,401,3174,,,,
5,5100331242097409,2703597591,2024-11-13 19:28:47,只要有我的评论在，这博文必火,来自上海,5100331814094866,0,0,只要有我的评论在，这博文必火,2928841504,懒鱼露露,https://weibo.com/u/2928841504,,,海外 新西兰,f,1165,726,9146,240,57,69,366
6,5100331242097409,2703597591,2024-11-13 19:27:22,理解了，但这类人活得也累啊,来自河北,5100331459413050,0,0,理解了，但这类人活得也累啊,2152930741,清风ZJH,https://weibo.com/u/2152930741,,,广东 深圳,m,857,4379,45178,,,,
7,5100331242097409,2703597591,2024-11-13 19:27:27,原来这就是回避型人群的心路啊,来自重庆,5100331480129770,0,2,原来这就是回避型人群的心路啊,1080117430,恋家的燕子2011,https://weibo.com/u/1080117430,,,辽宁 沈阳,m,727,3639,33289,160,"1,073",315,"1,548"
8,5100331242097409,2703597591,2024-11-13 19:27:21,原来如此，但还是希望能改变,来自浙江,5100331455219391,0,0,原来如此，但还是希望能改变,5646693924,东海龙201507,https://weibo.com/u/5646693924,,新来乍到，多多关照。,浙江 嘉兴,f,297,3621,42649,93,125,163,381
9,5100331242097409,2703597591,2024-11-13 19:28:59,回避型的人并不冷漠，只是难以相信他人。,来自浙江,5100331867050207,0,0,回避型的人并不冷漠，只是难以相信他人。,5995171026,高峰勇攀hh,https://weibo.com/u/5995171026,,,黑龙江 绥化,m,229,1611,12864,,,,
10,5100331242097409,2703597591,2024-11-13 19:28:59,我能理解你，不要害怕，我会一直支持你。,来自江苏,5100331867048572,0,0,我能理解你，不要害怕，我会一直支持你。,6166027293,怪怪De尼克尔,https://weibo.com/u/6166027293,,,其他,m,184,1334,8302,34,2,12,48
11,5100331242097409,2703597591,2024-11-13 19:28:58,回避型人需要更多的信任和理解。,来自浙江,5100331862328975,0,0,回避型人需要更多的信任和理解。,7797359458,xt夏天必备,https://weibo.com/u/7797359458,,,黑龙江,f,43,995,7497,32,4,15,51
12,5100331242097409,2703597591,2024-11-13 19:28:57,了解回避型人格，建立更亲近的关系。,来自江苏,5100331859972130,0,0,了解回避型人格，建立更亲近的关系。,6586868023,扫地僧们,https://weibo.com/u/6586868023,,,湖北 武汉,m,816,1278,7226,53,1,13,67
13,5100331242097409,2703597591,2024-11-13 19:28:54,心有余而力不足，回避型的人需要理解和支持。,来自福建,5100331845029319,0,0,心有余而力不足，回避型的人需要理解和支持。,2639900767,ABC_doremi,https://weibo.com/u/2639900767,,,上海 浦东新区,f,1537,3462,30821,317,157,316,790
14,5100331242097409,2703597591,2024-11-13 19:28:51,回避型的人看似冷淡，实际上是因为他们内心承受着无法透露的压力与不适感，需要理解和耐心。,来自福建,5100331837162036,0,0,回避型的人看似冷淡，实际上是因为他们内心承受着无法透露的压力与不适感，需要理解和耐心。,2565668811,五仁熟食,https://weibo.com/u/2565668811,,每一天 为明天 希望大家多多关注我喔,河南,f,649,1534,10694,81,3,57,141
