,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5095857696801529,5951427270,2024-11-01 11:20:21,"我a嫌我抠，我不a说我是赔钱货。<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" />",来自辽宁,5095860241434520,1,12,我a嫌我抠，我不a说我是赔钱货。[悲伤],7183735525,我是樂仔不知好歹_,https://weibo.com/u/7183735525,各种袜子控，s0,辽宁,m,263,784,268,31,11,163,205
1,5095857696801529,5951427270,2024-11-01 11:25:59,"所以什么时候咱们a个茶坤喝呢<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自河北,5095861661732637,1,1,所以什么时候咱们a个茶坤喝呢[doge],6514975877,Y1_Master,https://weibo.com/u/6514975877,现S,陕西 西安,m,2109,111,191,"1,576",101,"2,501","4,178"
2,5095857696801529,5951427270,2024-11-01 11:13:24,"我遇到过蜜雪冰城加塔斯汀男……好下头说要请我喝奶茶结果带我去蜜雪冰城然后吃的塔斯汀要a钱<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />我请他看电影的价都不止这些<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />他还说谈恋爱就是做公务员……避雷了",来自天津,5095858494508185,6,4,我遇到过蜜雪冰城加塔斯汀男……好下头说要请我喝奶茶结果带我去蜜雪冰城然后吃的塔斯汀要a钱[泪]我请他看电影的价都不止这些[笑cry]他还说谈恋爱就是做公务员……避雷了,7859431569,悦靥为卿赋风,https://weibo.com/u/7859431569,,天津,f,19,275,9,5,0,57,62
3,5095857696801529,5951427270,2024-11-01 15:37:16,"我觉得吧 我可以请 但对方也不能当做理所当然，谦让一下还是得有的，万一在一块以后老不出钱也太冤大头了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5095924898726355,1,1,我觉得吧 我可以请 但对方也不能当做理所当然，谦让一下还是得有的，万一在一块以后老不出钱也太冤大头了[允悲],1741801081,冷漠午夜梦回吹,https://weibo.com/u/1741801081,IN/SFJ,北京 海淀区,m,240,587,674,"2,128",20,"1,265","3,413"
4,5095857696801529,5951427270,2024-11-01 11:11:11,"所以什么时候约你俩a个奶茶呢<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" />",来自云南,5095857941381548,2,4,所以什么时候约你俩a个奶茶呢[抱一抱],6507992165,安和先生Eric,https://weibo.com/u/6507992165,如果你发现我的秘密， 我相信你 可以为我保密 nv孩子就不要关注了 尴尬😅,其他,m,806,12,126,"1,483",18,"1,356","2,857"
5,5095857696801529,5951427270,2024-11-01 11:34:21,哈哈，还有a酒店，然后还嫌弃酒店不高级的,来自云南,5095863765962339,1,3,哈哈，还有a酒店，然后还嫌弃酒店不高级的,1949835921,浑浑噩噩摆烂躺平的小土豆,https://weibo.com/u/1949835921,矮土肥圆，粉丝可见。 得不到的永远在骚动，被偏爱的都有恃无恐,云南 红河,m,856,4667,4690,"7,606",354,"7,264","15,224"
6,5095857696801529,5951427270,2024-11-01 11:25:51,"我好像从来没有A过<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />都是我请，不过我还是有钱<img alt=""[偷笑]"" title=""[偷笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/71/2018new_touxiao_org.png"" />",来自河南,5095861629747672,0,2,我好像从来没有A过[允悲]都是我请，不过我还是有钱[偷笑],6095858096,犹如初人归,https://weibo.com/u/6095858096,本人的微博太佛系了！不约、不面基！因为我对爱情很忠系！天真～纯真～善良～容易把玩笑当成真的！所以一直单！不要嫌弃我！🤨🤨🤨,海外,m,520,867,36,60,3,188,251
7,5095857696801529,5951427270,2024-11-01 18:53:25,"我之前就遇到过，我说A他不同意非要请，晚上要带我回家我不同意他叫我A，我懒得扯得，A给他了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5095974259396295,0,1,我之前就遇到过，我说A他不同意非要请，晚上要带我回家我不同意他叫我A，我懒得扯得，A给他了[允悲],5084648270,胡小柴柴胡,https://weibo.com/u/5084648270,被动，你可以主动找我,湖北,m,495,534,10,112,0,220,332
8,5095857696801529,5951427270,2024-11-01 15:53:38,我基本主动请客，无论是不是有下一餐,来自辽宁,5095929019368541,0,1,我基本主动请客，无论是不是有下一餐,6514690637,水瓶赤橙绿青蓝紫,https://weibo.com/u/6514690637,,辽宁 大连,m,41,203,33,0,5,11,16
9,5095857696801529,5951427270,2024-11-01 14:13:40,"emmmm这种一般来说不都是提前说好吗，不然的话都默认谁提谁请吧<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",来自四川,5095903859839027,0,1,emmmm这种一般来说不都是提前说好吗，不然的话都默认谁提谁请吧[怒],6140065881,不当恋爱脑小狗_,https://weibo.com/u/6140065881,不再上号，退圈勿扰。,其他,f,1802,101,12,32,0,41,73
