,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
0,5072820885788631,6536901695,2024-08-29 21:43:58,主要是怕分手之后再甩账单过来，我朋友分手之后被算盘男甩了四五千的账单，甚至连生日转账都算上了,来自广东,5072824358669778,6,86,主要是怕分手之后再甩账单过来，我朋友分手之后被算盘男甩了四五千的账单，甚至连生日转账都算上了,5596022969,明天干什么-,https://weibo.com/u/5596022969,,陕西 汉中,f,110,110,147,151,2,223,376
1,5072820885788631,6536901695,2024-08-29 21:33:24,"现在都是捞男，追女的吃饭还要吃完坐着玩手机故意不结账的<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自广东,5072821698431193,1,70,现在都是捞男，追女的吃饭还要吃完坐着玩手机故意不结账的[挖鼻],6810610717,大眼完蛋,https://weibo.com/u/6810610717,镇魂,广东 广州,f,5,130,557,35,24,87,146
2,5072820885788631,6536901695,2024-08-29 21:36:32,还有可能是怕被人说是捞女，怕分手以后产生金钱纠纷，所以用aa来显示自己独立。男的也会拿这个来绑架女生。,来自河北,5072822485653697,0,31,还有可能是怕被人说是捞女，怕分手以后产生金钱纠纷，所以用aa来显示自己独立。男的也会拿这个来绑架女生。,7749582099,不能乱用例子,https://weibo.com/u/7749582099,精神状态极差,其他,f,1,189,65,214,0,6,220
3,5072820885788631,6536901695,2024-08-29 23:22:14,我个人感觉和经济下行关系也不是很大。主要是思想，没有男人需要照顾自己女人的责任感，觉得说好了男女平等凭什么我要照顾你。。   他们好像意识不到，喜欢一个人照顾她也会感到幸福，实际上，大部分人都缺乏爱人的能力吧。   当他设定为女友付出2分就可以，他工资即使翻倍，也会觉得付出2分就可以。,来自广东,5072849085664333,3,9,我个人感觉和经济下行关系也不是很大。主要是思想，没有男人需要照顾自己女人的责任感，觉得说好了男女平等凭什么我要照顾你。。   他们好像意识不到，喜欢一个人照顾她也会感到幸福，实际上，大部分人都缺乏爱人的能力吧。   当他设定为女友付出2分就可以，他工资即使翻倍，也会觉得付出2分就可以。,2437038592,好可以都行,https://weibo.com/u/2437038592,向上生长,江西 上饶,f,97,465,205,39,0,30,69
4,5072820885788631,6536901695,2024-08-29 21:47:50,"我也理解不了，正儿八经谈朋友为啥子要a?当然女生如果觉得不好意思可以买点咖啡☕️，奶茶🥤，或者小礼物🎁啥的。总之我儿子如果谈个朋友还要a的话，我会guang他两耳屎<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />丢不起这个人",来自上海,5072825330701591,0,18,我也理解不了，正儿八经谈朋友为啥子要a?当然女生如果觉得不好意思可以买点咖啡☕️，奶茶🥤，或者小礼物🎁啥的。总之我儿子如果谈个朋友还要a的话，我会guang他两耳屎[doge]丢不起这个人,1689374304,向圣光敞开你的裤裆,https://weibo.com/u/1689374304,看这，一江春水；看这，满溪桃花；看这，如黛青山……都没有丝毫改变。,上海,f,487,311,8184,"2,723","1,264",312,"4,299"
5,5072820885788631,6536901695,2024-08-29 21:42:41,"我跟我对象大学时候谈恋爱都没a钱，一般谁顺手谁就付了，然后要是谁前面付多了月底没钱了就另一个人多付点，俺俩生活费差不多，都1500<img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" />",来自湖北,5072824035186377,1,7,我跟我对象大学时候谈恋爱都没a钱，一般谁顺手谁就付了，然后要是谁前面付多了月底没钱了就另一个人多付点，俺俩生活费差不多，都1500[喵喵],6212174517,我真的还能长高,https://weibo.com/u/6212174517,已有男友，勿扰 晚上最好不要翻我微博,湖北,f,92,162,1903,"2,421",53,"1,353","3,827"
6,5072820885788631,6536901695,2024-08-29 21:54:09,"就我自己而言哈，吃饭都算高消费的时候我选择活着就行谈个球啊，话说我现在还是母胎solo<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />最多的程度也就是见过几面吃几顿饭，但也没有A，一般是下顿我会请回来，因为不想再见了也不想欠着",来自安徽,5072826920865449,0,6,就我自己而言哈，吃饭都算高消费的时候我选择活着就行谈个球啊，话说我现在还是母胎solo[苦涩]最多的程度也就是见过几面吃几顿饭，但也没有A，一般是下顿我会请回来，因为不想再见了也不想欠着,2201780035,来份鸡排谢谢,https://weibo.com/u/2201780035,闪现型“方圆百里最勤奋少年”,其他,f,325,589,5130,"1,058",51,357,"1,466"
7,5072820885788631,6536901695,2024-08-29 21:48:33,"男的不行……我同事和我讲，他们一群男的，聚餐居然也要A钱！！就算你是跨越小半个天津来聚餐，也要照样A钱！我从没见过这么掉价的聚餐<img alt=""[吃惊]"" title=""[吃惊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" />",来自天津,5072825512368434,0,6,男的不行……我同事和我讲，他们一群男的，聚餐居然也要A钱！！就算你是跨越小半个天津来聚餐，也要照样A钱！我从没见过这么掉价的聚餐[吃惊],2685133933,新的人设是大鹅,https://weibo.com/u/2685133933,原 『iris五个喵 』另作他用,其他,f,193,162,5608,754,732,"4,761","6,247"
8,5072820885788631,6536901695,2024-08-29 22:19:33,我主要怕被缠上,来自上海,5072833311152459,0,2,我主要怕被缠上,2857611634,_九思-,https://weibo.com/u/2857611634,“除了这一生，我们又没有别的时间，能走多远就走多远”,上海,f,187,135,1367,420,"2,402",205,"3,027"
9,5072820885788631,6536901695,2024-08-29 22:44:40,原来是这样的吗？我还以为都要a呢，没谈过,来自河南,5072839631701574,0,2,原来是这样的吗？我还以为都要a呢，没谈过,5530949084,立即行动-自律勇敢快乐版w,https://weibo.com/u/5530949084,。,其他,f,417,1795,18470,"2,516","4,431","1,786","8,733"
